latitude,longitude,datetime
71.70672,-151.02719,2021-03-18 02:00:26
71.70643,-151.02975,2021-03-18 02:10:26
71.70615,-151.03229,2021-03-18 02:20:25
71.70586,-151.03481,2021-03-18 02:30:26
71.70557,-151.03726,2021-03-18 02:40:26
71.70526,-151.0397,2021-03-18 02:50:26
71.70497,-151.04216,2021-03-18 03:00:26
71.70468,-151.04457,2021-03-18 03:10:26
71.70438,-151.04695,2021-03-18 03:20:26
71.70409,-151.04932,2021-03-18 03:30:25
71.7038,-151.0517,2021-03-18 03:40:24
71.70358,-151.05423,2021-03-18 03:50:24
71.70337,-151.05688,2021-03-18 04:00:54
71.70317,-151.05927,2021-03-18 04:10:26
71.70293,-151.06174,2021-03-18 04:20:25
71.70266,-151.06412,2021-03-18 04:30:25
71.70239,-151.0665,2021-03-18 04:40:25
71.70213,-151.06882,2021-03-18 04:50:25
71.70186,-151.07108,2021-03-18 05:00:25
71.70159,-151.07327,2021-03-18 05:10:25
71.70132,-151.07538,2021-03-18 05:20:25
71.70107,-151.07742,2021-03-18 05:30:25
71.70081,-151.07942,2021-03-18 05:40:24
71.70055,-151.08124,2021-03-18 05:50:25
71.7003,-151.08301,2021-03-18 06:00:25
71.70008,-151.08484,2021-03-18 06:10:25
71.69986,-151.08662,2021-03-18 06:20:25
71.69964,-151.08842,2021-03-18 06:30:26
71.69941,-151.09007,2021-03-18 06:40:54
71.69923,-151.09154,2021-03-18 06:50:26
71.69904,-151.09306,2021-03-18 07:00:25
71.69886,-151.09454,2021-03-18 07:10:26
71.69869,-151.09596,2021-03-18 07:20:26
71.69852,-151.09731,2021-03-18 07:30:27
71.69838,-151.0986,2021-03-18 07:40:26
71.69823,-151.0999,2021-03-18 07:50:26
71.69807,-151.1011,2021-03-18 08:00:26
71.69797,-151.10234,2021-03-18 08:10:26
71.6978,-151.1035,2021-03-18 08:20:25
71.69765,-151.10461,2021-03-18 08:30:26
71.69751,-151.10571,2021-03-18 08:40:26
71.69736,-151.10686,2021-03-18 08:50:26
71.69728,-151.10817,2021-03-18 09:00:28
71.69713,-151.10933,2021-03-18 09:10:27
71.69691,-151.11032,2021-03-18 09:20:29
71.69669,-151.11137,2021-03-18 09:30:54
71.69653,-151.11244,2021-03-18 09:40:26
71.69636,-151.11354,2021-03-18 09:50:24
71.69621,-151.11461,2021-03-18 10:00:25
71.69603,-151.11563,2021-03-18 10:10:25
71.69587,-151.11659,2021-03-18 10:20:25
71.69572,-151.11755,2021-03-18 10:30:25
71.69556,-151.11841,2021-03-18 10:40:25
71.69539,-151.11923,2021-03-18 10:50:25
71.69517,-151.12007,2021-03-18 11:00:25
71.69499,-151.1209,2021-03-18 11:10:25
71.69482,-151.12166,2021-03-18 11:20:26
71.69466,-151.12233,2021-03-18 11:30:26
71.6945,-151.12306,2021-03-18 11:40:26
71.69425,-151.12364,2021-03-18 11:50:27
71.69408,-151.12436,2021-03-18 12:00:54
71.69386,-151.12503,2021-03-18 12:10:26
71.69365,-151.12567,2021-03-18 12:20:25
71.69342,-151.12628,2021-03-18 12:30:26
71.69319,-151.12691,2021-03-18 12:40:26
71.69297,-151.12753,2021-03-18 12:50:26
71.69274,-151.12799,2021-03-18 13:00:26
71.6925,-151.12857,2021-03-18 13:10:26
71.69224,-151.1292,2021-03-18 13:20:26
71.69201,-151.12973,2021-03-18 13:30:26
71.69175,-151.1302,2021-03-18 13:40:26
71.69152,-151.13055,2021-03-18 13:50:26
71.69126,-151.13098,2021-03-18 14:00:26
71.69102,-151.13148,2021-03-18 14:10:26
71.69078,-151.13196,2021-03-18 14:20:26
71.69057,-151.13235,2021-03-18 14:30:26
71.6903,-151.13284,2021-03-18 14:40:25
71.69002,-151.13333,2021-03-18 14:50:24
71.68974,-151.1338,2021-03-18 15:00:25
71.68945,-151.13428,2021-03-18 15:10:54
71.68919,-151.1347,2021-03-18 15:20:26
71.68891,-151.13515,2021-03-18 15:30:25
71.68864,-151.13557,2021-03-18 15:40:25
71.68839,-151.13597,2021-03-18 15:50:25
71.68819,-151.1364,2021-03-18 16:00:24
71.68792,-151.13681,2021-03-18 16:10:25
71.68766,-151.13718,2021-03-18 16:20:25
71.6875,-151.13745,2021-03-18 16:30:25
71.68743,-151.13789,2021-03-18 16:40:25
71.68737,-151.13826,2021-03-18 16:50:25
71.68725,-151.13858,2021-03-18 17:00:25
71.6871,-151.13889,2021-03-18 17:10:26
71.6869,-151.13921,2021-03-18 17:20:27
71.68671,-151.13945,2021-03-18 17:30:26
71.68649,-151.13965,2021-03-18 17:40:27
71.68626,-151.13986,2021-03-18 17:50:27
71.68598,-151.14008,2021-03-18 18:00:55
71.68576,-151.1403,2021-03-18 18:10:26
71.68555,-151.14049,2021-03-18 18:20:25
71.68534,-151.14067,2021-03-18 18:30:25
71.68515,-151.14084,2021-03-18 18:40:26
71.68497,-151.14095,2021-03-18 18:50:26
71.68478,-151.14102,2021-03-18 19:00:26
71.6846,-151.14108,2021-03-18 19:10:26
71.68439,-151.14116,2021-03-18 19:20:26
71.68415,-151.1412,2021-03-18 19:30:25
71.68388,-151.14124,2021-03-18 19:40:26
71.68361,-151.14122,2021-03-18 19:50:24
71.68334,-151.14117,2021-03-18 20:00:25
71.68301,-151.14117,2021-03-18 20:10:25
71.68268,-151.14124,2021-03-18 20:20:25
71.68237,-151.14139,2021-03-18 20:30:25
71.68208,-151.14162,2021-03-18 20:40:25
71.68178,-151.14192,2021-03-18 20:50:26
71.68145,-151.14229,2021-03-18 21:00:27
71.68108,-151.14253,2021-03-18 21:10:27
71.68066,-151.14259,2021-03-18 21:20:54
71.68031,-151.14273,2021-03-18 21:30:26
71.67995,-151.14284,2021-03-18 21:40:25
71.67963,-151.14297,2021-03-18 21:50:25
71.67931,-151.14314,2021-03-18 22:00:25
71.679,-151.14337,2021-03-18 22:10:25
71.67863,-151.1436,2021-03-18 22:20:25
71.67825,-151.14392,2021-03-18 22:30:28
71.67775,-151.14427,2021-03-18 22:40:27
71.67728,-151.14473,2021-03-18 22:50:26
71.6768,-151.14528,2021-03-18 23:00:26
71.67633,-151.14587,2021-03-18 23:10:27
71.67587,-151.14653,2021-03-18 23:20:27
71.67538,-151.14745,2021-03-18 23:30:27
71.67492,-151.14842,2021-03-18 23:40:27
71.67458,-151.14944,2021-03-18 23:50:27
71.67432,-151.15062,2021-03-19 00:00:55
71.67397,-151.15164,2021-03-19 00:10:25
71.67359,-151.15283,2021-03-19 00:20:25
71.67323,-151.15413,2021-03-19 00:30:26
71.67286,-151.15553,2021-03-19 00:40:26
71.67252,-151.15697,2021-03-19 00:50:26
71.67217,-151.15846,2021-03-19 01:00:26
71.67183,-151.16011,2021-03-19 01:10:26
71.67155,-151.16171,2021-03-19 01:20:26
71.6713,-151.1633,2021-03-19 01:30:25
71.67101,-151.16499,2021-03-19 01:40:25
71.67071,-151.16682,2021-03-19 01:50:25
71.67035,-151.1687,2021-03-19 02:00:26
71.67004,-151.17061,2021-03-19 02:10:25
71.66978,-151.17258,2021-03-19 02:20:25
71.66952,-151.17455,2021-03-19 02:30:25
71.66936,-151.17656,2021-03-19 02:40:25
71.66916,-151.17876,2021-03-19 02:50:54
71.66894,-151.1808,2021-03-19 03:00:26
71.66869,-151.18291,2021-03-19 03:10:25
71.66846,-151.18503,2021-03-19 03:20:25
71.66824,-151.18718,2021-03-19 03:30:24
71.66802,-151.18942,2021-03-19 03:40:25
71.66785,-151.19168,2021-03-19 03:50:25
71.6677,-151.19386,2021-03-19 04:00:25
71.66756,-151.19601,2021-03-19 04:10:25
71.66746,-151.19818,2021-03-19 04:20:25
71.66734,-151.20029,2021-03-19 04:30:25
71.6671,-151.20215,2021-03-19 04:40:25
71.66695,-151.20404,2021-03-19 04:50:54
71.66685,-151.20566,2021-03-19 05:00:26
71.66673,-151.20732,2021-03-19 05:10:25
71.6666,-151.20889,2021-03-19 05:20:26
71.66646,-151.21034,2021-03-19 05:30:26
71.66632,-151.21173,2021-03-19 05:40:26
71.66616,-151.213,2021-03-19 05:50:26
71.66598,-151.21413,2021-03-19 06:00:27
71.66579,-151.21519,2021-03-19 06:10:26
71.66561,-151.21613,2021-03-19 06:20:28
71.66547,-151.21692,2021-03-19 06:30:26
71.66532,-151.21761,2021-03-19 06:40:25
71.66518,-151.21829,2021-03-19 06:50:25
71.66503,-151.21895,2021-03-19 07:00:26
71.66488,-151.2196,2021-03-19 07:10:26
71.66473,-151.2202,2021-03-19 07:20:26
71.6646,-151.22072,2021-03-19 07:30:28
71.6645,-151.2211,2021-03-19 07:40:27
71.66442,-151.22142,2021-03-19 07:50:27
71.66431,-151.22173,2021-03-19 08:00:54
71.66422,-151.22198,2021-03-19 08:10:26
71.66412,-151.22227,2021-03-19 08:20:24
71.66402,-151.22253,2021-03-19 08:30:25
71.66393,-151.22279,2021-03-19 08:40:25
71.66384,-151.22304,2021-03-19 08:50:25
71.66378,-151.22325,2021-03-19 09:00:25
71.66376,-151.22328,2021-03-19 09:10:25
71.66371,-151.22327,2021-03-19 09:30:29
71.66375,-151.22331,2021-03-19 09:40:26
71.66372,-151.22333,2021-03-19 09:50:24
71.66367,-151.22337,2021-03-19 10:00:25
71.66361,-151.22348,2021-03-19 10:10:25
71.66353,-151.22362,2021-03-19 10:20:25
71.66345,-151.22375,2021-03-19 10:30:25
71.66338,-151.22388,2021-03-19 10:40:25
71.66331,-151.22394,2021-03-19 10:50:26
71.66329,-151.22406,2021-03-19 11:00:54
71.66322,-151.22418,2021-03-19 11:10:26
71.66312,-151.22437,2021-03-19 11:20:26
71.66302,-151.22456,2021-03-19 11:30:26
71.66292,-151.22475,2021-03-19 11:40:28
71.6628,-151.22496,2021-03-19 11:50:26
71.66267,-151.2252,2021-03-19 12:00:26
71.66256,-151.22539,2021-03-19 12:10:26
71.66248,-151.22559,2021-03-19 12:20:26
71.66244,-151.22572,2021-03-19 12:30:25
71.66237,-151.2258,2021-03-19 12:40:26
71.66228,-151.22591,2021-03-19 12:50:26
71.66221,-151.22604,2021-03-19 13:00:27
71.66212,-151.22614,2021-03-19 13:10:27
71.66204,-151.22624,2021-03-19 13:20:27
71.66196,-151.22639,2021-03-19 13:30:27
71.66187,-151.22649,2021-03-19 13:40:27
71.66179,-151.22655,2021-03-19 13:50:26
71.66171,-151.22661,2021-03-19 14:00:54
71.66162,-151.22668,2021-03-19 14:10:26
71.66154,-151.22675,2021-03-19 14:20:25
71.66145,-151.22681,2021-03-19 14:30:25
71.66138,-151.22684,2021-03-19 14:40:25
71.6613,-151.22685,2021-03-19 14:50:25
71.66122,-151.2269,2021-03-19 15:00:25
71.66113,-151.22691,2021-03-19 15:10:24
71.66103,-151.22693,2021-03-19 15:20:25
71.66092,-151.22699,2021-03-19 15:30:25
71.66082,-151.22704,2021-03-19 15:40:24
71.66071,-151.22708,2021-03-19 15:50:25
71.66059,-151.22711,2021-03-19 16:00:25
71.66046,-151.2272,2021-03-19 16:10:25
71.66033,-151.22729,2021-03-19 16:20:24
71.66019,-151.2274,2021-03-19 16:30:25
71.66005,-151.22749,2021-03-19 16:40:26
71.6599,-151.22755,2021-03-19 16:50:55
71.65978,-151.22762,2021-03-19 17:00:26
71.65967,-151.22763,2021-03-19 17:10:26
71.65955,-151.22765,2021-03-19 17:20:26
71.65942,-151.22768,2021-03-19 17:30:26
71.65929,-151.22769,2021-03-19 17:40:25
71.65916,-151.22771,2021-03-19 17:50:26
71.65902,-151.22772,2021-03-19 18:00:26
71.65892,-151.22771,2021-03-19 18:10:25
71.65884,-151.22768,2021-03-19 18:20:26
71.65878,-151.22765,2021-03-19 18:30:26
71.65878,-151.22766,2021-03-19 18:40:25
71.65878,-151.22768,2021-03-19 18:50:25
71.65877,-151.22766,2021-03-19 19:10:25
71.65877,-151.22765,2021-03-19 19:20:25
71.65877,-151.22768,2021-03-19 19:30:25
71.65876,-151.22768,2021-03-19 19:40:25
71.65874,-151.22765,2021-03-19 19:50:54
71.65872,-151.22762,2021-03-19 20:00:26
71.65866,-151.22762,2021-03-19 20:10:25
71.65858,-151.22762,2021-03-19 20:20:24
71.6585,-151.22768,2021-03-19 20:30:25
71.6584,-151.22777,2021-03-19 20:40:25
71.65836,-151.22783,2021-03-19 20:50:25
71.65839,-151.22792,2021-03-19 21:00:28
71.65836,-151.22786,2021-03-19 21:10:25
71.65836,-151.22787,2021-03-19 21:20:26
71.65833,-151.22792,2021-03-19 21:30:25
71.65827,-151.22801,2021-03-19 21:40:24
71.65819,-151.22812,2021-03-19 21:50:25
71.65805,-151.22823,2021-03-19 22:00:55
71.65794,-151.22836,2021-03-19 22:10:26
71.65785,-151.22845,2021-03-19 22:20:26
71.65778,-151.22852,2021-03-19 22:30:26
71.65771,-151.22859,2021-03-19 22:40:26
71.65762,-151.2287,2021-03-19 22:50:26
71.65754,-151.22874,2021-03-19 23:00:26
71.65748,-151.22878,2021-03-19 23:10:25
71.65742,-151.22878,2021-03-19 23:20:25
71.65736,-151.22879,2021-03-19 23:30:26
71.6573,-151.22888,2021-03-19 23:40:27
71.65724,-151.2289,2021-03-19 23:50:26
71.65717,-151.22894,2021-03-20 00:00:26
71.65713,-151.22902,2021-03-20 00:10:26
71.65713,-151.229,2021-03-20 00:20:26
71.65715,-151.22906,2021-03-20 00:30:25
71.65715,-151.2291,2021-03-20 00:40:25
71.65713,-151.2292,2021-03-20 00:50:54
71.65707,-151.22939,2021-03-20 01:00:26
71.65697,-151.22963,2021-03-20 01:10:25
71.65694,-151.22983,2021-03-20 01:20:25
71.65685,-151.23006,2021-03-20 01:30:25
71.65678,-151.2303,2021-03-20 01:40:26
71.65669,-151.23056,2021-03-20 01:50:26
71.65665,-151.23079,2021-03-20 02:00:25
71.6566,-151.23112,2021-03-20 02:10:25
71.65653,-151.2314,2021-03-20 02:20:24
71.65646,-151.23172,2021-03-20 02:30:24
71.65635,-151.23206,2021-03-20 02:40:25
71.65629,-151.23242,2021-03-20 02:50:25
71.65621,-151.23276,2021-03-20 03:00:25
71.65615,-151.23309,2021-03-20 03:10:25
71.65609,-151.23341,2021-03-20 03:20:25
71.65603,-151.23373,2021-03-20 03:30:25
71.65598,-151.23405,2021-03-20 03:40:25
71.65593,-151.23436,2021-03-20 03:50:26
71.65588,-151.23471,2021-03-20 04:00:54
71.65585,-151.23503,2021-03-20 04:10:26
71.65582,-151.23535,2021-03-20 04:20:26
71.65576,-151.23563,2021-03-20 04:30:26
71.65572,-151.2359,2021-03-20 04:40:26
71.65567,-151.23621,2021-03-20 04:50:26
71.65562,-151.2365,2021-03-20 05:00:26
71.65556,-151.23679,2021-03-20 05:10:26
71.65552,-151.23708,2021-03-20 05:20:26
71.65546,-151.23735,2021-03-20 05:30:27
71.65541,-151.23767,2021-03-20 05:40:26
71.65534,-151.23796,2021-03-20 05:50:25
71.6553,-151.23827,2021-03-20 06:00:26
71.65524,-151.23856,2021-03-20 06:10:26
71.6552,-151.23878,2021-03-20 06:20:27
71.65511,-151.23912,2021-03-20 06:30:54
71.65506,-151.23936,2021-03-20 06:40:26
71.65501,-151.23962,2021-03-20 06:50:27
71.65492,-151.24005,2021-03-20 07:10:24
71.65488,-151.24026,2021-03-20 07:20:24
71.65483,-151.24049,2021-03-20 07:30:25
71.6548,-151.24069,2021-03-20 07:40:25
71.65478,-151.24091,2021-03-20 07:50:25
71.65474,-151.24101,2021-03-20 08:00:25
71.65474,-151.2413,2021-03-20 08:10:26
71.65472,-151.24147,2021-03-20 08:20:26
71.6547,-151.24164,2021-03-20 08:30:24
71.65469,-151.24179,2021-03-20 08:40:25
71.65472,-151.24205,2021-03-20 08:50:26
71.65477,-151.24231,2021-03-20 09:00:27
71.65464,-151.24225,2021-03-20 09:10:47
71.65464,-151.24237,2021-03-20 09:20:26
71.65464,-151.24251,2021-03-20 09:30:25
71.65464,-151.24266,2021-03-20 09:40:25
71.65463,-151.2428,2021-03-20 09:50:25
71.65463,-151.24295,2021-03-20 10:00:26
71.65462,-151.24312,2021-03-20 10:10:26
71.65462,-151.24326,2021-03-20 10:20:26
71.65466,-151.24338,2021-03-20 10:30:26
71.6546,-151.24358,2021-03-20 10:40:27
71.65455,-151.24368,2021-03-20 10:50:26
71.65455,-151.2439,2021-03-20 11:00:26
71.65456,-151.24406,2021-03-20 11:10:27
71.65454,-151.24425,2021-03-20 11:20:27
71.65456,-151.24443,2021-03-20 11:30:28
71.65453,-151.24461,2021-03-20 11:40:30
71.65454,-151.24483,2021-03-20 11:50:26
71.65454,-151.24503,2021-03-20 12:00:25
71.65453,-151.24525,2021-03-20 12:10:24
71.65451,-151.2455,2021-03-20 12:20:25
71.6545,-151.24576,2021-03-20 12:30:25
71.65449,-151.24603,2021-03-20 12:40:25
71.65447,-151.24632,2021-03-20 12:50:25
71.65446,-151.24661,2021-03-20 13:00:25
71.65445,-151.24689,2021-03-20 13:10:26
71.65443,-151.24715,2021-03-20 13:20:24
71.6544,-151.24734,2021-03-20 13:30:25
71.65437,-151.24756,2021-03-20 13:40:25
71.65434,-151.24776,2021-03-20 13:50:25
71.6543,-151.24803,2021-03-20 14:00:54
71.65427,-151.24831,2021-03-20 14:10:26
71.65424,-151.24863,2021-03-20 14:20:25
71.65423,-151.24899,2021-03-20 14:30:24
71.6542,-151.24934,2021-03-20 14:40:25
71.65417,-151.24969,2021-03-20 14:50:26
71.65414,-151.25006,2021-03-20 15:00:26
71.65412,-151.2504,2021-03-20 15:10:26
71.65411,-151.25075,2021-03-20 15:20:26
71.65408,-151.25104,2021-03-20 15:30:26
71.65407,-151.25145,2021-03-20 15:40:26
71.65405,-151.25177,2021-03-20 15:50:26
71.65403,-151.25204,2021-03-20 16:00:26
71.654,-151.25232,2021-03-20 16:10:26
71.65398,-151.25258,2021-03-20 16:20:26
71.65396,-151.25285,2021-03-20 16:30:26
71.65392,-151.2531,2021-03-20 16:40:25
71.65392,-151.25333,2021-03-20 16:50:54
71.65388,-151.25356,2021-03-20 17:00:26
71.65386,-151.25378,2021-03-20 17:10:25
71.65383,-151.25401,2021-03-20 17:20:25
71.65382,-151.2542,2021-03-20 17:30:25
71.65379,-151.25439,2021-03-20 17:40:25
71.65376,-151.25456,2021-03-20 17:50:25
71.65373,-151.25471,2021-03-20 18:00:24
71.65371,-151.2549,2021-03-20 18:10:25
71.65369,-151.25507,2021-03-20 18:20:25
71.65367,-151.25526,2021-03-20 18:30:26
71.65365,-151.25545,2021-03-20 18:40:25
71.65363,-151.25565,2021-03-20 18:50:25
71.65359,-151.25583,2021-03-20 19:00:25
71.65357,-151.25604,2021-03-20 19:10:25
71.65355,-151.25627,2021-03-20 19:20:26
71.65352,-151.25652,2021-03-20 19:30:26
71.6535,-151.25674,2021-03-20 19:40:26
71.65348,-151.257,2021-03-20 19:50:55
71.65347,-151.25728,2021-03-20 20:00:26
71.65347,-151.25757,2021-03-20 20:10:26
71.65345,-151.25787,2021-03-20 20:20:26
71.65344,-151.25821,2021-03-20 20:30:26
71.65344,-151.25856,2021-03-20 20:40:26
71.65343,-151.25893,2021-03-20 20:50:26
71.65344,-151.25931,2021-03-20 21:00:29
71.65342,-151.25975,2021-03-20 21:10:25
71.6534,-151.26019,2021-03-20 21:20:26
71.6534,-151.26065,2021-03-20 21:30:25
71.6534,-151.26112,2021-03-20 21:40:25
71.6534,-151.26158,2021-03-20 21:50:24
71.6534,-151.2621,2021-03-20 22:00:54
71.6534,-151.26259,2021-03-20 22:10:26
71.6534,-151.26311,2021-03-20 22:20:25
71.65339,-151.26363,2021-03-20 22:30:25
71.65337,-151.26416,2021-03-20 22:40:25
71.65335,-151.26471,2021-03-20 22:50:25
71.65334,-151.26527,2021-03-20 23:00:25
71.65332,-151.26585,2021-03-20 23:10:24
71.6533,-151.26645,2021-03-20 23:20:25
71.65326,-151.26701,2021-03-20 23:30:25
71.65327,-151.26759,2021-03-20 23:40:24
71.65324,-151.2682,2021-03-20 23:50:25
71.65322,-151.26883,2021-03-21 00:00:25
71.6532,-151.26947,2021-03-21 00:10:25
71.65318,-151.27013,2021-03-21 00:20:25
71.6532,-151.27083,2021-03-21 00:30:24
71.65318,-151.27151,2021-03-21 00:40:26
71.65314,-151.27217,2021-03-21 00:50:55
71.65314,-151.27278,2021-03-21 01:00:26
71.65312,-151.27344,2021-03-21 01:10:26
71.65311,-151.27411,2021-03-21 01:20:26
71.65311,-151.2748,2021-03-21 01:30:26
71.65311,-151.27551,2021-03-21 01:40:26
71.6531,-151.27618,2021-03-21 01:50:27
71.65309,-151.27684,2021-03-21 02:00:26
71.65308,-151.27762,2021-03-21 02:10:26
71.65308,-151.27832,2021-03-21 02:20:26
71.65308,-151.27904,2021-03-21 02:30:26
71.65308,-151.27972,2021-03-21 02:40:26
71.65308,-151.28036,2021-03-21 02:50:26
71.65309,-151.28102,2021-03-21 03:00:26
71.65311,-151.28168,2021-03-21 03:10:26
71.65312,-151.28235,2021-03-21 03:20:26
71.65314,-151.28304,2021-03-21 03:30:25
71.65314,-151.28368,2021-03-21 03:40:24
71.65315,-151.28436,2021-03-21 03:50:54
71.65314,-151.285,2021-03-21 04:00:26
71.65312,-151.28568,2021-03-21 04:10:25
71.65311,-151.28632,2021-03-21 04:20:25
71.65313,-151.28697,2021-03-21 04:30:25
71.65313,-151.28766,2021-03-21 04:40:25
71.65312,-151.28833,2021-03-21 04:50:25
71.65317,-151.28911,2021-03-21 05:00:25
71.65315,-151.28992,2021-03-21 05:10:25
71.65318,-151.29066,2021-03-21 05:20:24
71.65319,-151.29143,2021-03-21 05:30:25
71.65321,-151.29219,2021-03-21 05:40:25
71.65324,-151.29297,2021-03-21 05:50:27
71.65324,-151.29391,2021-03-21 06:00:54
71.65327,-151.29478,2021-03-21 06:10:26
71.6533,-151.29568,2021-03-21 06:20:25
71.65333,-151.2966,2021-03-21 06:30:25
71.65336,-151.29755,2021-03-21 06:40:25
71.65339,-151.29851,2021-03-21 06:50:24
71.65343,-151.29948,2021-03-21 07:00:25
71.65347,-151.30048,2021-03-21 07:10:26
71.65351,-151.30148,2021-03-21 07:20:26
71.65354,-151.30246,2021-03-21 07:30:25
71.65359,-151.30357,2021-03-21 07:40:25
71.65365,-151.3046,2021-03-21 07:50:26
71.65373,-151.30566,2021-03-21 08:00:26
71.65378,-151.30673,2021-03-21 08:10:26
71.65382,-151.30772,2021-03-21 08:20:25
71.65386,-151.30875,2021-03-21 08:30:26
71.65391,-151.30974,2021-03-21 08:40:26
