latitude,longitude,datetime
71.73279,-145.31247,2021-02-26 23:20:25
71.73279,-145.31245,2021-02-26 23:30:25
71.7328,-145.31245,2021-02-26 23:40:25
71.73278,-145.31245,2021-02-26 23:50:25
71.73277,-145.31245,2021-02-27 00:00:54
71.73278,-145.31244,2021-02-27 00:20:25
71.73278,-145.31247,2021-02-27 01:00:25
71.73278,-145.31245,2021-02-27 01:10:26
71.73278,-145.31247,2021-02-27 01:20:26
71.73277,-145.31247,2021-02-27 01:30:25
71.73279,-145.31245,2021-02-27 01:40:26
71.73278,-145.31245,2021-02-27 01:50:26
71.73279,-145.31245,2021-02-27 02:10:26
71.73278,-145.31245,2021-02-27 02:20:26
71.7328,-145.31241,2021-02-27 02:40:25
71.73278,-145.31241,2021-02-27 02:50:26
71.73278,-145.31242,2021-02-27 03:10:54
71.73278,-145.31244,2021-02-27 03:20:26
71.73278,-145.31242,2021-02-27 03:30:26
71.73278,-145.31244,2021-02-27 03:40:26
71.73278,-145.31247,2021-02-27 04:10:25
71.73278,-145.3125,2021-02-27 04:30:24
71.73278,-145.31247,2021-02-27 04:40:25
71.73278,-145.31245,2021-02-27 05:00:25
71.73277,-145.31245,2021-02-27 05:20:25
71.73279,-145.31245,2021-02-27 05:40:25
71.7328,-145.31247,2021-02-27 05:50:25
71.73277,-145.31247,2021-02-27 06:00:54
71.73277,-145.31244,2021-02-27 06:20:25
71.73277,-145.31245,2021-02-27 06:30:26
71.73278,-145.31244,2021-02-27 06:50:25
71.73278,-145.31247,2021-02-27 07:00:25
71.73278,-145.31245,2021-02-27 07:20:25
71.7328,-145.31242,2021-02-27 07:30:25
71.73278,-145.31247,2021-02-27 07:40:25
71.73278,-145.31245,2021-02-27 08:10:26
71.73277,-145.31245,2021-02-27 08:20:26
71.73278,-145.31247,2021-02-27 08:30:26
71.73277,-145.31247,2021-02-27 08:50:26
71.73278,-145.31247,2021-02-27 09:00:27
71.73279,-145.3125,2021-02-27 10:10:26
71.7328,-145.3125,2021-02-27 10:30:26
71.73279,-145.3125,2021-02-27 10:40:26
71.73279,-145.31248,2021-02-27 10:50:26
71.7328,-145.31248,2021-02-27 11:00:26
71.73279,-145.31248,2021-02-27 11:10:26
71.7328,-145.31248,2021-02-27 11:20:25
71.73278,-145.3125,2021-02-27 11:30:24
71.7328,-145.3125,2021-02-27 11:40:24
71.7328,-145.3125,2021-02-27 11:50:25
71.73278,-145.31252,2021-02-27 12:00:54
71.73279,-145.3125,2021-02-27 12:10:26
71.73278,-145.31252,2021-02-27 12:20:25
71.73279,-145.3125,2021-02-27 12:40:25
71.73279,-145.31253,2021-02-27 12:50:25
71.73279,-145.31252,2021-02-27 13:00:25
71.73279,-145.31253,2021-02-27 13:10:25
71.73279,-145.31252,2021-02-27 13:20:24
71.7328,-145.31252,2021-02-27 13:30:24
71.73278,-145.31253,2021-02-27 13:40:25
71.73278,-145.31252,2021-02-27 14:20:25
71.73279,-145.31253,2021-02-27 14:30:25
71.73279,-145.31256,2021-02-27 14:40:25
71.73279,-145.31255,2021-02-27 14:50:25
71.73278,-145.31255,2021-02-27 15:00:25
71.73279,-145.31255,2021-02-27 15:20:25
71.73278,-145.31255,2021-02-27 15:30:25
71.73278,-145.31253,2021-02-27 16:10:26
71.73279,-145.31253,2021-02-27 16:30:28
71.73278,-145.31255,2021-02-27 16:40:27
71.73279,-145.31255,2021-02-27 17:10:25
71.73279,-145.31256,2021-02-27 17:30:26
71.73278,-145.31256,2021-02-27 17:50:26
71.73279,-145.31256,2021-02-27 18:00:54
71.7328,-145.31259,2021-02-27 18:10:26
71.7328,-145.31259,2021-02-27 18:20:26
71.7328,-145.31259,2021-02-27 18:30:26
71.7328,-145.31258,2021-02-27 18:40:26
71.7328,-145.31256,2021-02-27 19:00:25
71.7328,-145.31255,2021-02-27 19:10:24
71.73284,-145.31261,2021-02-27 19:20:24
71.73287,-145.31265,2021-02-27 19:30:25
71.73278,-145.31256,2021-02-27 19:40:25
71.73279,-145.31258,2021-02-27 19:50:25
71.73278,-145.31256,2021-02-27 20:00:25
71.73278,-145.31258,2021-02-27 20:10:25
71.73278,-145.31256,2021-02-27 20:30:25
71.73279,-145.31258,2021-02-27 20:40:25
71.73278,-145.31258,2021-02-27 20:50:25
71.7328,-145.31258,2021-02-27 21:00:25
71.73278,-145.31258,2021-02-27 21:10:54
71.73279,-145.31258,2021-02-27 21:20:25
71.73278,-145.31258,2021-02-27 21:30:25
71.73279,-145.31258,2021-02-27 21:40:25
71.73278,-145.31258,2021-02-27 22:10:25
71.73279,-145.31258,2021-02-27 22:20:25
71.73277,-145.31258,2021-02-27 22:30:25
71.73279,-145.31259,2021-02-27 22:40:25
71.7328,-145.31259,2021-02-27 22:50:25
71.7328,-145.31258,2021-02-27 23:30:24
71.7328,-145.31258,2021-02-27 23:40:24
71.7328,-145.31258,2021-02-27 23:50:25
71.7328,-145.31258,2021-02-28 00:30:26
71.7328,-145.31259,2021-02-28 00:40:26
71.7328,-145.31258,2021-02-28 01:00:26
71.7328,-145.31256,2021-02-28 01:10:26
71.73277,-145.31252,2021-02-28 01:30:28
71.7328,-145.31258,2021-02-28 01:40:26
71.7328,-145.31259,2021-02-28 02:10:25
71.7328,-145.31258,2021-02-28 02:20:25
71.73279,-145.31256,2021-02-28 02:30:26
71.73279,-145.31255,2021-02-28 02:40:26
71.73279,-145.31259,2021-02-28 03:00:54
71.73279,-145.31261,2021-02-28 03:20:26
71.73278,-145.31261,2021-02-28 03:30:26
71.73278,-145.31259,2021-02-28 03:40:26
71.73278,-145.31261,2021-02-28 03:50:26
71.73279,-145.31262,2021-02-28 04:10:25
71.73278,-145.31261,2021-02-28 04:20:24
71.73278,-145.31262,2021-02-28 04:30:24
71.73279,-145.31259,2021-02-28 04:40:25
71.73278,-145.31259,2021-02-28 04:50:25
71.73278,-145.31258,2021-02-28 05:10:25
71.7328,-145.31252,2021-02-28 05:20:26
71.73279,-145.31252,2021-02-28 05:30:54
71.7328,-145.3125,2021-02-28 05:40:26
71.7328,-145.31252,2021-02-28 05:50:25
71.7328,-145.31255,2021-02-28 06:00:25
71.7328,-145.31256,2021-02-28 06:30:25
71.73279,-145.31255,2021-02-28 06:40:25
71.7328,-145.31256,2021-02-28 06:50:25
71.7328,-145.31264,2021-02-28 07:00:25
71.73278,-145.31256,2021-02-28 07:10:25
71.73279,-145.31258,2021-02-28 07:20:25
71.73279,-145.31256,2021-02-28 07:30:25
71.7328,-145.31258,2021-02-28 07:40:24
71.7328,-145.31259,2021-02-28 08:00:55
71.73279,-145.31261,2021-02-28 08:10:26
71.7328,-145.31259,2021-02-28 08:20:26
71.73279,-145.31261,2021-02-28 09:00:26
71.73279,-145.31259,2021-02-28 09:10:26
71.7328,-145.31259,2021-02-28 09:20:25
71.73283,-145.31264,2021-02-28 09:30:25
71.73279,-145.31261,2021-02-28 09:40:27
71.7328,-145.31262,2021-02-28 10:00:26
71.7328,-145.31265,2021-02-28 10:10:26
71.73278,-145.31261,2021-02-28 10:20:27
71.7328,-145.31264,2021-02-28 10:30:26
71.73287,-145.31277,2021-02-28 10:40:26
71.73287,-145.31279,2021-02-28 10:50:26
71.73279,-145.31259,2021-02-28 11:00:54
71.7328,-145.31259,2021-02-28 11:10:26
71.7328,-145.31258,2021-02-28 11:20:25
71.7328,-145.31259,2021-02-28 11:40:25
71.73282,-145.31259,2021-02-28 11:50:25
71.73281,-145.31258,2021-02-28 12:00:25
71.73281,-145.31261,2021-02-28 12:10:24
71.7328,-145.31262,2021-02-28 12:20:24
71.73281,-145.31265,2021-02-28 12:30:25
71.73278,-145.31261,2021-02-28 12:40:25
71.73279,-145.31261,2021-02-28 12:50:25
71.73279,-145.31262,2021-02-28 13:10:25
71.73278,-145.31261,2021-02-28 13:20:25
71.73278,-145.31259,2021-02-28 13:40:25
71.73278,-145.31258,2021-02-28 13:50:26
71.73278,-145.31259,2021-02-28 14:00:55
71.73278,-145.31261,2021-02-28 14:10:26
71.73278,-145.31259,2021-02-28 14:30:26
71.73277,-145.31258,2021-02-28 14:40:26
71.73278,-145.31256,2021-02-28 14:50:26
71.73278,-145.31258,2021-02-28 15:00:26
71.73279,-145.31256,2021-02-28 15:10:26
71.73279,-145.31261,2021-02-28 15:30:29
71.73278,-145.31256,2021-02-28 15:40:25
71.73278,-145.31258,2021-02-28 15:50:26
71.73278,-145.31256,2021-02-28 16:00:26
71.73277,-145.31258,2021-02-28 16:10:24
71.73276,-145.31256,2021-02-28 16:30:25
71.73276,-145.31258,2021-02-28 16:40:25
71.73275,-145.31258,2021-02-28 16:50:25
71.73276,-145.31259,2021-02-28 17:00:25
71.73278,-145.31261,2021-02-28 17:10:54
71.73278,-145.31259,2021-02-28 17:40:25
71.73278,-145.31256,2021-02-28 18:00:25
71.73278,-145.31255,2021-02-28 18:10:25
71.73279,-145.31252,2021-02-28 18:20:25
71.7328,-145.31253,2021-02-28 18:30:25
71.73278,-145.31259,2021-02-28 18:40:26
71.73278,-145.31258,2021-02-28 18:50:26
71.73278,-145.31259,2021-02-28 19:00:26
71.73279,-145.31259,2021-02-28 19:10:26
71.73278,-145.31258,2021-02-28 19:20:55
71.73278,-145.31256,2021-02-28 19:40:26
71.73279,-145.31258,2021-02-28 20:00:25
71.7328,-145.31256,2021-02-28 20:20:26
71.7328,-145.31248,2021-02-28 20:30:26
71.73279,-145.31255,2021-02-28 20:40:25
