latitude,longitude,datetime
71.16714,-145.242,2021-03-06 23:00:25
71.16739,-145.24544,2021-03-06 23:10:25
71.16761,-145.24873,2021-03-06 23:20:25
71.16783,-145.25203,2021-03-06 23:30:25
71.16809,-145.25529,2021-03-06 23:40:25
71.16837,-145.2585,2021-03-06 23:50:25
71.16863,-145.26189,2021-03-07 00:00:54
71.16883,-145.26497,2021-03-07 00:10:26
71.16906,-145.26819,2021-03-07 00:20:25
71.16927,-145.27139,2021-03-07 00:30:25
71.16948,-145.27458,2021-03-07 00:40:25
71.16969,-145.27773,2021-03-07 00:50:24
71.16988,-145.28085,2021-03-07 01:00:24
71.17009,-145.28397,2021-03-07 01:10:25
71.17028,-145.28705,2021-03-07 01:20:26
71.17049,-145.2901,2021-03-07 01:30:25
71.17066,-145.29312,2021-03-07 01:40:25
71.17085,-145.29611,2021-03-07 01:50:26
71.17106,-145.29907,2021-03-07 02:00:26
71.17124,-145.30202,2021-03-07 02:10:26
71.17144,-145.30492,2021-03-07 02:20:26
71.17164,-145.30791,2021-03-07 02:30:26
71.17183,-145.31079,2021-03-07 02:40:27
71.17207,-145.31374,2021-03-07 02:50:28
71.17228,-145.3167,2021-03-07 03:00:26
71.17248,-145.3195,2021-03-07 03:10:25
71.1727,-145.3224,2021-03-07 03:20:25
71.17293,-145.32529,2021-03-07 03:30:25
71.17313,-145.32808,2021-03-07 03:40:54
71.17335,-145.33078,2021-03-07 03:50:26
71.17357,-145.33362,2021-03-07 04:00:26
71.17382,-145.3364,2021-03-07 04:10:26
71.17407,-145.33916,2021-03-07 04:20:26
71.1743,-145.34196,2021-03-07 04:30:26
71.17454,-145.34483,2021-03-07 04:40:26
71.17477,-145.34767,2021-03-07 04:50:25
71.17501,-145.35052,2021-03-07 05:00:24
71.17521,-145.35339,2021-03-07 05:10:25
71.17545,-145.35625,2021-03-07 05:20:26
71.17568,-145.3591,2021-03-07 05:30:27
71.17594,-145.36194,2021-03-07 05:40:25
71.17619,-145.36478,2021-03-07 05:50:25
71.17645,-145.36778,2021-03-07 06:00:54
71.1767,-145.37051,2021-03-07 06:10:26
71.17696,-145.37338,2021-03-07 06:20:25
71.17722,-145.37625,2021-03-07 06:30:24
71.17748,-145.37918,2021-03-07 06:40:25
71.17776,-145.38205,2021-03-07 06:50:25
