latitude,longitude,datetime
71.17805,-144.84163,2021-03-06 23:40:26
71.17825,-144.84491,2021-03-06 23:50:26
71.17843,-144.84818,2021-03-07 00:00:26
71.17861,-144.85141,2021-03-07 00:10:26
71.1788,-144.85463,2021-03-07 00:20:26
71.17898,-144.85782,2021-03-07 00:30:26
71.17915,-144.86099,2021-03-07 00:40:26
71.17932,-144.86414,2021-03-07 00:50:26
71.17949,-144.86728,2021-03-07 01:00:26
71.17966,-144.87038,2021-03-07 01:10:29
71.17982,-144.87343,2021-03-07 01:20:27
71.18001,-144.87666,2021-03-07 01:30:55
71.18016,-144.87952,2021-03-07 01:40:26
71.18034,-144.88249,2021-03-07 01:50:26
71.18051,-144.88544,2021-03-07 02:00:26
71.18068,-144.88837,2021-03-07 02:10:26
71.18085,-144.89127,2021-03-07 02:20:26
71.18102,-144.89418,2021-03-07 02:30:26
71.18121,-144.89706,2021-03-07 02:40:26
71.18139,-144.89993,2021-03-07 02:50:26
71.18161,-144.90265,2021-03-07 03:00:26
71.18176,-144.9057,2021-03-07 03:10:26
71.18195,-144.90858,2021-03-07 03:20:26
71.18214,-144.91145,2021-03-07 03:30:26
71.18233,-144.91431,2021-03-07 03:40:26
71.18254,-144.91713,2021-03-07 03:50:25
71.18277,-144.92004,2021-03-07 04:00:55
71.18298,-144.92274,2021-03-07 04:10:26
71.18318,-144.92557,2021-03-07 04:20:25
71.18338,-144.92842,2021-03-07 04:30:26
71.18359,-144.93127,2021-03-07 04:40:26
71.1838,-144.93411,2021-03-07 04:50:26
71.18403,-144.93695,2021-03-07 05:00:26
71.18424,-144.9398,2021-03-07 05:10:26
71.18446,-144.94264,2021-03-07 05:20:26
71.18464,-144.9454,2021-03-07 05:30:28
71.18488,-144.94839,2021-03-07 05:40:25
71.18511,-144.95126,2021-03-07 05:50:25
71.18533,-144.95415,2021-03-07 06:00:25
71.18557,-144.95705,2021-03-07 06:10:24
71.18579,-144.95995,2021-03-07 06:20:24
