latitude,longitude,datetime
71.22202,-144.7166,2021-03-06 23:00:25
71.2222,-144.71988,2021-03-06 23:10:24
71.22238,-144.72318,2021-03-06 23:20:24
71.22257,-144.72644,2021-03-06 23:30:24
71.22275,-144.72975,2021-03-06 23:40:24
71.22294,-144.733,2021-03-06 23:50:25
71.22311,-144.73621,2021-03-07 00:00:26
71.22327,-144.73943,2021-03-07 00:10:28
71.22345,-144.7426,2021-03-07 00:20:28
71.22363,-144.74576,2021-03-07 00:30:27
71.22379,-144.7489,2021-03-07 00:40:27
71.22393,-144.75201,2021-03-07 00:50:28
71.22411,-144.75513,2021-03-07 01:00:26
71.22427,-144.75818,2021-03-07 01:10:25
71.22441,-144.7612,2021-03-07 01:20:25
71.22461,-144.76437,2021-03-07 01:30:54
71.22475,-144.76721,2021-03-07 01:40:26
71.22492,-144.77017,2021-03-07 01:50:25
71.2251,-144.77307,2021-03-07 02:00:24
71.22525,-144.776,2021-03-07 02:10:24
71.22541,-144.7789,2021-03-07 02:20:26
71.22558,-144.78175,2021-03-07 02:30:26
71.22575,-144.78462,2021-03-07 02:40:25
71.22593,-144.78748,2021-03-07 02:50:26
71.2261,-144.79031,2021-03-07 03:00:25
71.22629,-144.79318,2021-03-07 03:10:25
71.22648,-144.79602,2021-03-07 03:20:25
71.22666,-144.79886,2021-03-07 03:30:25
71.22685,-144.8017,2021-03-07 03:40:25
71.22705,-144.8045,2021-03-07 03:50:25
71.22724,-144.80745,2021-03-07 04:00:54
71.22742,-144.8101,2021-03-07 04:10:25
71.22764,-144.81291,2021-03-07 04:20:26
71.22786,-144.81572,2021-03-07 04:30:26
71.22807,-144.81856,2021-03-07 04:40:27
71.22825,-144.8214,2021-03-07 04:50:29
71.22847,-144.8242,2021-03-07 05:00:26
71.2287,-144.82701,2021-03-07 05:10:26
71.22892,-144.82983,2021-03-07 05:20:26
71.22913,-144.83255,2021-03-07 05:30:26
71.22934,-144.83554,2021-03-07 05:40:26
71.22956,-144.83838,2021-03-07 05:50:25
71.22979,-144.84123,2021-03-07 06:00:26
71.23,-144.8441,2021-03-07 06:10:26
71.23022,-144.84695,2021-03-07 06:20:28
71.23043,-144.84982,2021-03-07 06:30:27
71.23064,-144.85272,2021-03-07 06:40:26
71.23089,-144.8557,2021-03-07 06:50:42
71.23111,-144.85852,2021-03-07 07:00:26
71.23133,-144.86145,2021-03-07 07:10:25
71.23157,-144.8644,2021-03-07 07:20:24
71.23178,-144.86743,2021-03-07 07:30:25
71.23199,-144.87044,2021-03-07 07:40:25
71.23221,-144.87344,2021-03-07 07:50:25
71.23241,-144.87648,2021-03-07 08:00:26
71.23264,-144.87952,2021-03-07 08:10:28
71.23286,-144.88252,2021-03-07 08:20:25
71.23309,-144.88559,2021-03-07 08:30:25
71.23331,-144.88867,2021-03-07 08:40:24
71.23354,-144.89178,2021-03-07 08:50:25
71.23382,-144.89488,2021-03-07 09:00:26
71.23404,-144.89798,2021-03-07 09:10:26
71.23425,-144.90109,2021-03-07 09:20:26
71.23445,-144.90417,2021-03-07 09:30:25
71.23467,-144.9073,2021-03-07 09:40:25
71.2349,-144.91042,2021-03-07 09:50:27
71.23515,-144.91365,2021-03-07 10:00:55
71.23537,-144.91658,2021-03-07 10:10:26
71.23562,-144.91965,2021-03-07 10:20:26
71.23586,-144.92271,2021-03-07 10:30:26
71.23609,-144.9258,2021-03-07 10:40:26
71.23632,-144.92886,2021-03-07 10:50:26
71.23654,-144.93185,2021-03-07 11:00:26
71.23677,-144.93486,2021-03-07 11:10:25
71.23699,-144.93784,2021-03-07 11:20:26
71.23724,-144.94077,2021-03-07 11:30:27
71.23741,-144.94388,2021-03-07 11:40:26
71.23763,-144.94684,2021-03-07 11:50:26
71.23782,-144.94975,2021-03-07 12:00:28
71.238,-144.95264,2021-03-07 12:10:27
71.23819,-144.95551,2021-03-07 12:20:25
71.23836,-144.95834,2021-03-07 12:30:26
71.23849,-144.96115,2021-03-07 12:40:27
71.23869,-144.96394,2021-03-07 12:50:27
71.23886,-144.96671,2021-03-07 13:00:27
71.23902,-144.96944,2021-03-07 13:10:26
71.23914,-144.97214,2021-03-07 13:20:25
71.23931,-144.97484,2021-03-07 13:30:24
71.23947,-144.97762,2021-03-07 13:40:54
71.23962,-144.9801,2021-03-07 13:50:27
71.23977,-144.98268,2021-03-07 14:00:25
71.23991,-144.98532,2021-03-07 14:10:26
71.24007,-144.98795,2021-03-07 14:20:25
71.24022,-144.99054,2021-03-07 14:30:25
71.24036,-144.99309,2021-03-07 14:40:25
71.24051,-144.99561,2021-03-07 14:50:26
71.24065,-144.99809,2021-03-07 15:00:26
71.24079,-145.00058,2021-03-07 15:10:25
71.24093,-145.00316,2021-03-07 15:20:26
71.24106,-145.00574,2021-03-07 15:30:26
71.2412,-145.00821,2021-03-07 15:40:25
71.24129,-145.0106,2021-03-07 15:50:30
71.24147,-145.01302,2021-03-07 16:00:26
71.24159,-145.01558,2021-03-07 16:10:26
71.24168,-145.01819,2021-03-07 16:20:26
71.24176,-145.02075,2021-03-07 16:30:26
71.24186,-145.02328,2021-03-07 16:40:25
71.24197,-145.02574,2021-03-07 16:50:24
71.24207,-145.02815,2021-03-07 17:00:25
71.24218,-145.03056,2021-03-07 17:10:25
71.24229,-145.03299,2021-03-07 17:20:25
71.2424,-145.0354,2021-03-07 17:30:25
71.24249,-145.03777,2021-03-07 17:40:25
71.24258,-145.04036,2021-03-07 17:50:54
71.24267,-145.04271,2021-03-07 18:00:26
71.24274,-145.04517,2021-03-07 18:10:25
71.24282,-145.04756,2021-03-07 18:20:25
71.24289,-145.04999,2021-03-07 18:30:25
71.24296,-145.05241,2021-03-07 18:40:25
71.24304,-145.05481,2021-03-07 18:50:26
71.24313,-145.05717,2021-03-07 19:00:25
71.2432,-145.0596,2021-03-07 19:10:26
71.24329,-145.06201,2021-03-07 19:20:27
71.24335,-145.06448,2021-03-07 19:30:26
71.24345,-145.067,2021-03-07 19:40:27
71.24355,-145.06952,2021-03-07 19:50:26
71.24364,-145.07217,2021-03-07 20:00:55
71.24374,-145.07454,2021-03-07 20:10:26
71.24384,-145.077,2021-03-07 20:20:26
71.24391,-145.07945,2021-03-07 20:30:26
71.24394,-145.08194,2021-03-07 20:40:26
71.24401,-145.0845,2021-03-07 20:50:26
71.24411,-145.08714,2021-03-07 21:00:25
71.24422,-145.08981,2021-03-07 21:10:24
71.24436,-145.09245,2021-03-07 21:20:25
71.24448,-145.09511,2021-03-07 21:30:25
71.24467,-145.09763,2021-03-07 21:40:25
71.24483,-145.10019,2021-03-07 21:50:25
71.24501,-145.10271,2021-03-07 22:00:26
71.24519,-145.10519,2021-03-07 22:10:26
71.24536,-145.10773,2021-03-07 22:20:24
71.24554,-145.11038,2021-03-07 22:30:25
71.2457,-145.11304,2021-03-07 22:40:26
71.24588,-145.11575,2021-03-07 22:50:30
71.24609,-145.11845,2021-03-07 23:00:26
71.24627,-145.12119,2021-03-07 23:10:27
71.24646,-145.12389,2021-03-07 23:20:26
71.24664,-145.12662,2021-03-07 23:30:26
71.24681,-145.12936,2021-03-07 23:40:25
71.24699,-145.13214,2021-03-07 23:50:26
71.24719,-145.13486,2021-03-08 00:00:26
71.24737,-145.13753,2021-03-08 00:10:26
71.24754,-145.14021,2021-03-08 00:20:28
71.24776,-145.14288,2021-03-08 00:30:26
71.24796,-145.14551,2021-03-08 00:40:26
71.24818,-145.14804,2021-03-08 00:50:25
71.24841,-145.15051,2021-03-08 01:00:25
71.24862,-145.15303,2021-03-08 01:10:26
71.24883,-145.15556,2021-03-08 01:20:26
71.24906,-145.15826,2021-03-08 01:30:54
71.24925,-145.16068,2021-03-08 01:40:26
71.24948,-145.16315,2021-03-08 01:50:26
71.24969,-145.16565,2021-03-08 02:00:26
71.24989,-145.16815,2021-03-08 02:10:25
71.2501,-145.17067,2021-03-08 02:20:24
71.25033,-145.17319,2021-03-08 02:30:25
71.25056,-145.17569,2021-03-08 02:40:25
71.25079,-145.17816,2021-03-08 02:50:25
71.25104,-145.18065,2021-03-08 03:00:27
71.2513,-145.18314,2021-03-08 03:10:27
71.25156,-145.18559,2021-03-08 03:20:26
71.25182,-145.18806,2021-03-08 03:30:24
71.25209,-145.19055,2021-03-08 03:40:26
71.25236,-145.19301,2021-03-08 03:50:25
71.25265,-145.19556,2021-03-08 04:00:54
71.25291,-145.19789,2021-03-08 04:10:26
71.25318,-145.20035,2021-03-08 04:20:25
71.25346,-145.20276,2021-03-08 04:30:25
71.25374,-145.20515,2021-03-08 04:40:25
71.25404,-145.20753,2021-03-08 04:50:25
71.25431,-145.20996,2021-03-08 05:00:27
71.25459,-145.21237,2021-03-08 05:10:27
71.25487,-145.21478,2021-03-08 05:20:27
71.25517,-145.21719,2021-03-08 05:30:26
71.25545,-145.21965,2021-03-08 05:40:26
71.25578,-145.22217,2021-03-08 05:50:25
71.2561,-145.22469,2021-03-08 06:00:25
71.25644,-145.22729,2021-03-08 06:10:27
71.25678,-145.2299,2021-03-08 06:20:27
71.25714,-145.2326,2021-03-08 06:30:27
71.25753,-145.2354,2021-03-08 06:40:27
71.25793,-145.23827,2021-03-08 06:50:32
71.25836,-145.24118,2021-03-08 07:00:26
71.25878,-145.24406,2021-03-08 07:10:24
71.25922,-145.24696,2021-03-08 07:20:25
71.25966,-145.24988,2021-03-08 07:30:25
71.2601,-145.25279,2021-03-08 07:40:25
71.26054,-145.25569,2021-03-08 07:50:25
71.26099,-145.25864,2021-03-08 08:00:25
71.26146,-145.26163,2021-03-08 08:10:24
71.26195,-145.26468,2021-03-08 08:20:25
71.26243,-145.26779,2021-03-08 08:30:25
71.26293,-145.27097,2021-03-08 08:40:25
71.26345,-145.27423,2021-03-08 08:50:25
71.26402,-145.27753,2021-03-08 09:00:26
71.26456,-145.2809,2021-03-08 09:10:26
71.26513,-145.28432,2021-03-08 09:20:26
71.26572,-145.28789,2021-03-08 09:30:28
71.26632,-145.29138,2021-03-08 09:40:29
71.26694,-145.29501,2021-03-08 09:50:55
71.26755,-145.29846,2021-03-08 10:00:26
71.2682,-145.30212,2021-03-08 10:10:26
71.26888,-145.30585,2021-03-08 10:20:26
71.26955,-145.3096,2021-03-08 10:30:25
71.27024,-145.3134,2021-03-08 10:40:26
71.27094,-145.31723,2021-03-08 10:50:26
71.27169,-145.32098,2021-03-08 11:00:26
71.27238,-145.32504,2021-03-08 11:10:26
71.27312,-145.32889,2021-03-08 11:20:25
71.27383,-145.33272,2021-03-08 11:30:24
71.27454,-145.33649,2021-03-08 11:40:25
71.27528,-145.34024,2021-03-08 11:50:27
71.27602,-145.34416,2021-03-08 12:00:54
71.2767,-145.34772,2021-03-08 12:10:28
71.27743,-145.35146,2021-03-08 12:20:27
71.2782,-145.35506,2021-03-08 12:30:25
71.27901,-145.35869,2021-03-08 12:40:24
71.27985,-145.36235,2021-03-08 12:50:25
71.28071,-145.3661,2021-03-08 13:00:25
71.28159,-145.36992,2021-03-08 13:10:25
71.28249,-145.37381,2021-03-08 13:20:25
71.2834,-145.37778,2021-03-08 13:30:25
71.28428,-145.38174,2021-03-08 13:40:25
71.28519,-145.38565,2021-03-08 13:50:25
71.28612,-145.38954,2021-03-08 14:00:26
71.28704,-145.39349,2021-03-08 14:10:27
71.28796,-145.39742,2021-03-08 14:20:27
71.28889,-145.40129,2021-03-08 14:30:27
71.28981,-145.40524,2021-03-08 14:40:26
71.29073,-145.40919,2021-03-08 14:50:26
71.29167,-145.41327,2021-03-08 15:00:46
71.29258,-145.41702,2021-03-08 15:10:26
71.29353,-145.42087,2021-03-08 15:20:26
71.29447,-145.42464,2021-03-08 15:30:26
71.29543,-145.42841,2021-03-08 15:40:26
71.2964,-145.43214,2021-03-08 15:50:26
71.29739,-145.43588,2021-03-08 16:00:25
71.29839,-145.43956,2021-03-08 16:10:25
71.29939,-145.44324,2021-03-08 16:20:25
71.30042,-145.44688,2021-03-08 16:30:26
71.30141,-145.45053,2021-03-08 16:40:24
71.30243,-145.45418,2021-03-08 16:50:25
71.30345,-145.45786,2021-03-08 17:00:25
71.30449,-145.46162,2021-03-08 17:10:25
71.30553,-145.46541,2021-03-08 17:20:24
71.3066,-145.46928,2021-03-08 17:30:25
71.30771,-145.47321,2021-03-08 17:40:25
71.30885,-145.47739,2021-03-08 17:50:54
71.30988,-145.48116,2021-03-08 18:00:26
71.31096,-145.48511,2021-03-08 18:10:26
71.312,-145.48907,2021-03-08 18:20:25
71.31303,-145.49307,2021-03-08 18:30:27
71.31414,-145.49707,2021-03-08 18:40:26
71.31533,-145.50107,2021-03-08 18:50:26
71.31656,-145.50513,2021-03-08 19:00:26
71.3177,-145.50922,2021-03-08 19:10:26
71.31887,-145.51337,2021-03-08 19:20:26
71.32003,-145.51753,2021-03-08 19:30:26
71.3212,-145.52167,2021-03-08 19:40:26
71.32239,-145.52577,2021-03-08 19:50:25
71.32366,-145.53021,2021-03-08 20:00:55
71.32483,-145.53423,2021-03-08 20:10:26
71.32606,-145.53848,2021-03-08 20:20:26
71.3273,-145.54277,2021-03-08 20:30:26
71.32854,-145.54709,2021-03-08 20:40:26
71.3298,-145.55142,2021-03-08 20:50:26
71.33109,-145.55577,2021-03-08 21:00:25
71.33238,-145.56013,2021-03-08 21:10:24
71.33371,-145.56451,2021-03-08 21:20:25
71.33503,-145.56889,2021-03-08 21:30:25
71.3364,-145.57324,2021-03-08 21:40:25
71.33777,-145.57764,2021-03-08 21:50:26
71.33916,-145.58205,2021-03-08 22:00:26
71.34054,-145.58644,2021-03-08 22:10:25
71.34193,-145.59087,2021-03-08 22:20:25
71.34333,-145.59528,2021-03-08 22:30:26
71.34471,-145.5997,2021-03-08 22:40:25
71.34609,-145.60411,2021-03-08 22:50:26
71.34749,-145.60864,2021-03-08 23:00:26
71.34891,-145.61324,2021-03-08 23:10:31
71.35033,-145.61777,2021-03-08 23:20:28
71.35179,-145.62236,2021-03-08 23:30:27
71.35326,-145.62698,2021-03-08 23:40:25
71.35474,-145.63159,2021-03-08 23:50:25
71.35622,-145.63618,2021-03-09 00:00:25
71.3577,-145.64073,2021-03-09 00:10:25
71.35921,-145.64531,2021-03-09 00:20:26
71.36073,-145.64989,2021-03-09 00:30:26
71.36226,-145.6545,2021-03-09 00:40:26
71.3638,-145.65909,2021-03-09 00:50:26
71.36536,-145.6637,2021-03-09 01:00:26
71.36693,-145.66824,2021-03-09 01:10:26
71.3685,-145.67278,2021-03-09 01:20:26
71.37006,-145.67722,2021-03-09 01:30:26
71.37166,-145.6815,2021-03-09 01:40:25
71.37323,-145.68564,2021-03-09 01:50:26
71.37486,-145.68987,2021-03-09 02:00:54
71.37633,-145.69373,2021-03-09 02:10:26
71.3779,-145.6978,2021-03-09 02:20:26
71.37946,-145.70183,2021-03-09 02:30:26
71.381,-145.70583,2021-03-09 02:40:26
71.38256,-145.70978,2021-03-09 02:50:26
71.38411,-145.71368,2021-03-09 03:00:25
71.38565,-145.71758,2021-03-09 03:10:24
71.3872,-145.72148,2021-03-09 03:20:24
71.38879,-145.72536,2021-03-09 03:30:26
71.3903,-145.72914,2021-03-09 03:40:25
71.39187,-145.73291,2021-03-09 03:50:25
71.39343,-145.73663,2021-03-09 04:00:26
71.395,-145.74034,2021-03-09 04:10:25
71.39657,-145.74408,2021-03-09 04:20:25
71.39816,-145.74776,2021-03-09 04:30:26
71.39981,-145.75159,2021-03-09 04:40:54
71.40136,-145.75511,2021-03-09 04:50:26
71.40295,-145.7588,2021-03-09 05:00:24
71.40454,-145.76248,2021-03-09 05:10:25
71.40614,-145.76614,2021-03-09 05:20:25
71.40773,-145.76982,2021-03-09 05:30:25
71.40935,-145.77344,2021-03-09 05:40:25
71.41095,-145.77698,2021-03-09 05:50:26
71.41258,-145.7803,2021-03-09 06:00:26
71.41415,-145.78394,2021-03-09 06:10:26
71.41575,-145.78743,2021-03-09 06:20:25
71.41739,-145.79088,2021-03-09 06:30:25
71.41904,-145.79434,2021-03-09 06:40:26
71.42068,-145.79765,2021-03-09 06:50:27
71.42231,-145.80084,2021-03-09 07:00:30
71.42392,-145.80392,2021-03-09 07:10:26
71.42551,-145.80698,2021-03-09 07:20:28
71.42706,-145.80992,2021-03-09 07:30:27
71.4286,-145.81282,2021-03-09 07:40:27
71.43014,-145.8157,2021-03-09 07:50:26
71.43165,-145.81847,2021-03-09 08:00:26
71.43315,-145.82115,2021-03-09 08:10:26
71.43463,-145.82375,2021-03-09 08:20:26
71.43608,-145.82622,2021-03-09 08:30:25
71.43752,-145.82861,2021-03-09 08:40:25
71.43897,-145.83093,2021-03-09 08:50:26
71.44042,-145.83311,2021-03-09 09:00:27
71.44185,-145.83534,2021-03-09 09:10:27
71.44327,-145.83754,2021-03-09 09:20:26
71.44466,-145.83966,2021-03-09 09:30:26
71.44608,-145.8418,2021-03-09 09:40:27
71.44744,-145.84375,2021-03-09 09:50:27
71.44888,-145.84575,2021-03-09 10:00:54
71.45018,-145.84756,2021-03-09 10:10:26
71.45152,-145.8495,2021-03-09 10:20:25
71.45283,-145.85143,2021-03-09 10:30:24
71.45409,-145.85329,2021-03-09 10:40:25
71.45534,-145.85515,2021-03-09 10:50:25
71.45657,-145.85698,2021-03-09 11:00:26
