latitude,longitude,datetime
71.10504,-144.98647,2021-03-06 23:20:29
71.10526,-144.98984,2021-03-06 23:30:27
71.10546,-144.99323,2021-03-06 23:40:27
71.10567,-144.99657,2021-03-06 23:50:26
71.10587,-144.99997,2021-03-07 00:00:54
71.10606,-145.00313,2021-03-07 00:10:26
71.10626,-145.00639,2021-03-07 00:20:26
71.10646,-145.00969,2021-03-07 00:30:26
71.10665,-145.01292,2021-03-07 00:40:26
71.10683,-145.01614,2021-03-07 00:50:26
71.10702,-145.01932,2021-03-07 01:00:26
71.10719,-145.02245,2021-03-07 01:10:26
71.10737,-145.02556,2021-03-07 01:20:27
71.10754,-145.02863,2021-03-07 01:30:26
71.10772,-145.03169,2021-03-07 01:40:27
71.10789,-145.03473,2021-03-07 01:50:24
71.10808,-145.0377,2021-03-07 02:00:24
71.10825,-145.04074,2021-03-07 02:10:25
71.10844,-145.04367,2021-03-07 02:20:25
71.10863,-145.04663,2021-03-07 02:30:25
71.10881,-145.04953,2021-03-07 02:40:25
71.10901,-145.05251,2021-03-07 02:50:25
71.1092,-145.05548,2021-03-07 03:00:27
71.1094,-145.05838,2021-03-07 03:10:27
71.1096,-145.06134,2021-03-07 03:20:27
71.10981,-145.06429,2021-03-07 03:30:26
71.11001,-145.06715,2021-03-07 03:40:54
71.11021,-145.06989,2021-03-07 03:50:27
71.11043,-145.07269,2021-03-07 04:00:25
71.11064,-145.07552,2021-03-07 04:10:24
71.11086,-145.07838,2021-03-07 04:20:25
71.11107,-145.08127,2021-03-07 04:30:27
71.11129,-145.08412,2021-03-07 04:40:25
71.11152,-145.08698,2021-03-07 04:50:25
71.11178,-145.0898,2021-03-07 05:00:26
71.11193,-145.09279,2021-03-07 05:10:27
71.11217,-145.09567,2021-03-07 05:20:26
71.11238,-145.09856,2021-03-07 05:30:24
71.11263,-145.10147,2021-03-07 05:40:25
71.11286,-145.1044,2021-03-07 05:50:26
71.11311,-145.10745,2021-03-07 06:00:55
71.11334,-145.11026,2021-03-07 06:10:26
