latitude,longitude,datetime
70.69555,-147.63744,2021-03-13 09:00:24
70.69577,-147.63843,2021-03-13 09:10:25
70.69599,-147.63947,2021-03-13 09:20:25
70.69622,-147.6405,2021-03-13 09:30:25
70.69646,-147.6416,2021-03-13 09:40:25
70.69669,-147.64276,2021-03-13 09:50:25
70.69695,-147.64409,2021-03-13 10:00:54
70.6972,-147.6454,2021-03-13 10:10:27
70.69747,-147.64687,2021-03-13 10:20:25
70.69775,-147.64847,2021-03-13 10:30:25
70.69806,-147.65015,2021-03-13 10:40:25
70.69838,-147.65193,2021-03-13 10:50:26
70.69873,-147.65379,2021-03-13 11:00:26
70.69912,-147.65569,2021-03-13 11:10:26
70.69951,-147.65762,2021-03-13 11:20:26
70.69992,-147.65961,2021-03-13 11:30:26
70.70036,-147.66162,2021-03-13 11:40:26
70.7008,-147.66364,2021-03-13 11:50:26
70.70126,-147.66565,2021-03-13 12:00:26
70.70173,-147.66771,2021-03-13 12:10:25
70.70219,-147.66982,2021-03-13 12:20:26
70.70267,-147.67192,2021-03-13 12:30:26
70.70313,-147.67404,2021-03-13 12:40:26
70.70361,-147.67619,2021-03-13 12:50:26
70.70409,-147.67838,2021-03-13 13:00:26
70.70454,-147.68069,2021-03-13 13:10:29
70.70508,-147.6828,2021-03-13 13:20:29
70.70559,-147.68504,2021-03-13 13:30:54
70.70606,-147.68718,2021-03-13 13:40:26
70.70656,-147.68945,2021-03-13 13:50:25
70.70708,-147.69182,2021-03-13 14:00:24
70.70761,-147.69421,2021-03-13 14:10:24
70.70816,-147.69664,2021-03-13 14:20:25
70.70872,-147.69913,2021-03-13 14:30:25
70.70929,-147.70161,2021-03-13 14:40:25
70.70989,-147.70413,2021-03-13 14:50:25
70.71051,-147.70662,2021-03-13 15:00:26
70.7111,-147.70917,2021-03-13 15:10:25
70.7117,-147.71162,2021-03-13 15:20:25
70.71232,-147.714,2021-03-13 15:30:25
70.71294,-147.71634,2021-03-13 15:40:26
70.71356,-147.7186,2021-03-13 15:50:25
70.71421,-147.72096,2021-03-13 16:00:54
70.7148,-147.72301,2021-03-13 16:10:26
70.71541,-147.72507,2021-03-13 16:20:25
70.71604,-147.7271,2021-03-13 16:30:25
70.71667,-147.72906,2021-03-13 16:40:25
70.71732,-147.73099,2021-03-13 16:50:25
70.71794,-147.73285,2021-03-13 17:00:25
70.71857,-147.7347,2021-03-13 17:10:25
70.71922,-147.73651,2021-03-13 17:20:25
70.71989,-147.73822,2021-03-13 17:30:26
70.72049,-147.74013,2021-03-13 17:40:26
70.72111,-147.74187,2021-03-13 17:50:26
70.72173,-147.74358,2021-03-13 18:00:27
70.72234,-147.74527,2021-03-13 18:10:28
70.72292,-147.74692,2021-03-13 18:20:29
70.72364,-147.74869,2021-03-13 18:30:55
70.72423,-147.75021,2021-03-13 18:40:26
70.72485,-147.75185,2021-03-13 18:50:26
70.72546,-147.75348,2021-03-13 19:00:26
70.72608,-147.75511,2021-03-13 19:10:26
70.7267,-147.75676,2021-03-13 19:20:26
70.72733,-147.75842,2021-03-13 19:30:26
70.72794,-147.76009,2021-03-13 19:40:25
70.72855,-147.76178,2021-03-13 19:50:25
70.72919,-147.76344,2021-03-13 20:00:26
70.7298,-147.76534,2021-03-13 20:10:27
70.73044,-147.76723,2021-03-13 20:20:27
70.73106,-147.76906,2021-03-13 20:30:27
70.73167,-147.77084,2021-03-13 20:40:26
70.73228,-147.7726,2021-03-13 20:50:25
70.73289,-147.77431,2021-03-13 21:00:25
70.73351,-147.77597,2021-03-13 21:10:25
70.73414,-147.77762,2021-03-13 21:20:29
