latitude,longitude,datetime
71.15105,-144.98357,2021-03-06 23:50:30
71.15128,-144.98694,2021-03-07 00:00:28
71.15148,-144.9902,2021-03-07 00:10:29
71.15167,-144.99344,2021-03-07 00:20:28
71.15186,-144.99667,2021-03-07 00:30:28
71.15203,-144.99986,2021-03-07 00:40:28
71.15222,-145.00307,2021-03-07 00:50:29
71.15237,-145.0062,2021-03-07 01:00:30
71.15261,-145.00935,2021-03-07 01:10:28
71.15279,-145.01245,2021-03-07 01:20:29
71.15294,-145.01547,2021-03-07 01:30:28
71.15307,-145.01852,2021-03-07 01:40:29
71.15327,-145.02148,2021-03-07 01:50:26
71.15349,-145.02441,2021-03-07 02:00:26
71.15366,-145.02757,2021-03-07 02:10:31
71.15382,-145.03041,2021-03-07 02:20:28
71.15402,-145.03331,2021-03-07 02:30:27
71.15422,-145.03619,2021-03-07 02:40:27
71.15442,-145.03906,2021-03-07 02:50:28
71.15456,-145.04205,2021-03-07 03:00:29
71.1548,-145.04483,2021-03-07 03:10:30
71.15497,-145.04776,2021-03-07 03:20:28
71.15517,-145.0506,2021-03-07 03:30:27
71.15537,-145.05342,2021-03-07 03:40:27
71.15559,-145.05629,2021-03-07 03:50:24
71.15581,-145.05917,2021-03-07 04:00:25
71.15602,-145.062,2021-03-07 04:10:27
71.15623,-145.06485,2021-03-07 04:20:26
71.15644,-145.06772,2021-03-07 04:30:26
71.15666,-145.07063,2021-03-07 04:40:30
71.15688,-145.07343,2021-03-07 04:50:27
71.1571,-145.07629,2021-03-07 05:00:26
71.15731,-145.0791,2021-03-07 05:10:26
71.15755,-145.08194,2021-03-07 05:20:26
71.15777,-145.08484,2021-03-07 05:30:28
71.158,-145.08775,2021-03-07 05:40:28
71.15826,-145.0905,2021-03-07 05:50:30
71.15848,-145.09354,2021-03-07 06:00:28
71.15871,-145.09645,2021-03-07 06:10:28
71.15895,-145.09937,2021-03-07 06:20:28
71.15919,-145.10228,2021-03-07 06:30:27
71.15943,-145.10522,2021-03-07 06:40:25
71.15968,-145.1082,2021-03-07 06:50:27
71.1599,-145.11118,2021-03-07 07:00:29
71.16017,-145.11433,2021-03-07 07:10:54
71.16042,-145.11722,2021-03-07 07:20:26
71.16065,-145.12033,2021-03-07 07:30:28
71.1609,-145.12341,2021-03-07 07:40:26
71.16114,-145.12648,2021-03-07 07:50:27
71.16138,-145.12955,2021-03-07 08:00:27
71.16161,-145.13264,2021-03-07 08:10:26
71.16187,-145.13579,2021-03-07 08:20:27
71.16212,-145.13896,2021-03-07 08:30:27
71.1624,-145.14211,2021-03-07 08:40:26
71.16264,-145.14528,2021-03-07 08:50:27
71.16287,-145.14845,2021-03-07 09:00:29
71.16314,-145.15163,2021-03-07 09:10:30
71.16343,-145.15486,2021-03-07 09:20:27
71.16369,-145.158,2021-03-07 09:30:26
71.16396,-145.16118,2021-03-07 09:40:28
