latitude,longitude,datetime
71.21206,-145.11819,2021-03-06 23:40:26
71.21227,-145.12143,2021-03-06 23:50:26
71.21249,-145.12466,2021-03-07 00:00:26
71.2127,-145.12788,2021-03-07 00:10:26
71.21291,-145.13107,2021-03-07 00:20:26
71.2131,-145.13426,2021-03-07 00:30:26
71.21331,-145.13744,2021-03-07 00:40:26
71.2135,-145.14055,2021-03-07 00:50:25
71.21368,-145.14363,2021-03-07 01:00:25
71.21387,-145.1467,2021-03-07 01:10:25
71.21404,-145.14975,2021-03-07 01:20:26
71.21426,-145.15295,2021-03-07 01:30:55
71.21445,-145.15579,2021-03-07 01:40:26
71.21464,-145.15875,2021-03-07 01:50:26
71.21483,-145.16168,2021-03-07 02:00:26
71.215,-145.16461,2021-03-07 02:10:26
71.21519,-145.1675,2021-03-07 02:20:26
71.21539,-145.17036,2021-03-07 02:30:26
71.21559,-145.17325,2021-03-07 02:40:26
71.2158,-145.1761,2021-03-07 02:50:26
71.21601,-145.1788,2021-03-07 03:00:26
71.21619,-145.18184,2021-03-07 03:10:26
71.21639,-145.18471,2021-03-07 03:20:26
71.2166,-145.18755,2021-03-07 03:30:26
71.2168,-145.19038,2021-03-07 03:40:25
71.21702,-145.19321,2021-03-07 03:50:25
71.21725,-145.19612,2021-03-07 04:00:54
71.21746,-145.19881,2021-03-07 04:10:25
71.21768,-145.20164,2021-03-07 04:20:25
71.2179,-145.2045,2021-03-07 04:30:26
71.21812,-145.20732,2021-03-07 04:40:25
71.21835,-145.21017,2021-03-07 04:50:25
71.21857,-145.21298,2021-03-07 05:00:25
71.21881,-145.21584,2021-03-07 05:10:25
71.21905,-145.21866,2021-03-07 05:20:25
71.21922,-145.22151,2021-03-07 05:30:27
71.2195,-145.22435,2021-03-07 05:40:26
71.21973,-145.2272,2021-03-07 05:50:24
71.21998,-145.23007,2021-03-07 06:00:25
71.22021,-145.23296,2021-03-07 06:10:25
71.22047,-145.23582,2021-03-07 06:20:26
71.22076,-145.23869,2021-03-07 06:30:25
71.221,-145.24162,2021-03-07 06:40:27
71.22125,-145.24455,2021-03-07 06:50:26
71.22151,-145.24745,2021-03-07 07:00:26
71.22176,-145.2505,2021-03-07 07:10:54
71.22202,-145.25334,2021-03-07 07:20:26
71.22228,-145.25636,2021-03-07 07:30:26
71.22254,-145.2594,2021-03-07 07:40:26
71.22282,-145.26242,2021-03-07 07:50:27
71.22307,-145.26546,2021-03-07 08:00:26
71.22332,-145.26849,2021-03-07 08:10:26
71.22359,-145.27153,2021-03-07 08:20:26
71.22387,-145.27458,2021-03-07 08:30:25
71.22414,-145.27771,2021-03-07 08:40:26
71.2244,-145.28079,2021-03-07 08:50:26
71.22465,-145.28389,2021-03-07 09:00:26
71.22493,-145.28703,2021-03-07 09:10:27
71.2252,-145.29015,2021-03-07 09:20:27
71.22549,-145.29329,2021-03-07 09:30:26
71.22576,-145.29639,2021-03-07 09:40:25
71.22601,-145.29947,2021-03-07 09:50:24
71.22633,-145.30275,2021-03-07 10:00:54
71.2266,-145.30568,2021-03-07 10:10:26
71.22688,-145.30878,2021-03-07 10:20:25
71.22717,-145.31189,2021-03-07 10:30:25
