,date,u_ice,v_ice,sp_ice,div_ice,u10,v10,sp10
16,2018-01-17,-21.181921005249023,3.002763032913208,21.651153564453125,-1.6899337992464612e-05,-6.541694164276123,-1.4159070253372192,6.730072498321533
17,2018-01-18,-10.392997741699219,2.309906005859375,10.854071617126465,-4.085738847494363e-06,-10.12341594696045,-0.9477664232254028,10.200489044189453
18,2018-01-19,3.176612615585327,-3.8826568126678467,6.187230587005615,-1.5575093409625394e-05,4.0152716636657715,0.396676629781723,6.213916778564453
19,2018-01-20,4.17251443862915,-5.329287052154541,8.50675106048584,-1.2611097356990624e-06,9.621220588684082,-0.9246188402175903,10.136603355407715
20,2018-01-21,-4.778595447540283,-0.46857374906539917,5.029571533203125,-9.864880126812328e-06,3.813802719116211,1.4071344137191772,4.799616813659668
21,2018-01-22,-8.388836860656738,-1.4612252712249756,8.634227752685547,-1.2456421328132836e-05,-3.0701706409454346,0.40175095200538635,3.5141336917877197
22,2018-01-23,-2.242680549621582,-1.121435284614563,2.7702512741088867,-1.481210521178018e-05,-0.7339329123497009,-1.6962690353393555,2.981325387954712
23,2018-01-24,-3.458972215652466,-1.4106382131576538,3.9999351501464844,-2.815446330394443e-05,1.8270604610443115,-0.7946175336837769,3.1830554008483887
24,2018-01-25,-2.1046125888824463,-0.723092257976532,2.625344753265381,-1.4512988888023057e-05,-0.060962315648794174,-1.6541190147399902,2.5941522121429443
25,2018-01-26,-1.1091773509979248,-0.945385217666626,1.6256964206695557,-1.0740773314137901e-05,-0.1708434671163559,-1.4456249475479126,2.3927736282348633
26,2018-01-27,-0.3385341763496399,1.2342233657836914,1.8926581144332886,1.1907232432646162e-05,-0.13730205595493317,-0.5918161869049072,1.6604496240615845
27,2018-01-28,-1.2284307479858398,3.485159158706665,3.8510379791259766,1.1877595995653962e-05,-0.5499579906463623,3.046692371368408,3.5036141872406006
28,2018-01-29,-1.5661548376083374,-1.1950702667236328,2.759023666381836,-1.209021124035074e-05,3.614537477493286,1.2155710458755493,5.512744426727295
29,2018-01-30,-1.8846862316131592,-1.1337064504623413,2.4951682090759277,-4.1168266321944205e-06,1.7702205181121826,-1.5657323598861694,4.095221042633057
30,2018-01-31,0.3632347285747528,-0.40064582228660583,1.5143649578094482,-3.4632484670367882e-06,1.2089855670928955,-0.2827720046043396,1.7455623149871826
31,2018-02-01,0.039390552788972855,-0.6454002261161804,1.7126646041870117,-1.3226344657718996e-05,3.5252444744110107,1.289940595626831,3.9388675689697266
32,2018-02-02,2.702392101287842,-4.812596797943115,6.076187610626221,2.797812266387546e-06,2.8148269653320312,-1.3707129955291748,3.278184413909912
33,2018-02-03,0.5451153516769409,-3.8162729740142822,4.205609321594238,-6.981143964887212e-06,7.050811290740967,-1.6591416597366333,7.322906970977783
34,2018-02-04,1.6974421739578247,-1.290687918663025,2.760486602783203,-8.788343274532227e-06,0.8291423916816711,-1.9167848825454712,3.275055170059204
35,2018-02-05,1.0206797122955322,-4.0729475021362305,4.502038955688477,-1.9581661522295192e-05,5.506551265716553,-3.253086566925049,6.489743709564209
36,2018-02-06,-0.8797397017478943,-0.3283533751964569,1.9916051626205444,-2.710449083830706e-06,3.4753663539886475,-2.555699586868286,4.665055274963379
37,2018-02-07,0.7163330912590027,0.23562626540660858,1.6489790678024292,-6.710352163058712e-06,-1.887764573097229,1.6373342275619507,3.449932098388672
38,2018-02-08,1.472514033317566,0.5723538994789124,1.9571946859359741,-1.827322496639549e-06,6.411190509796143,0.2886917293071747,6.500472068786621
39,2018-02-09,-0.9292497634887695,-0.8977996110916138,1.9982552528381348,3.273038547401034e-06,3.028773546218872,-0.9278161525726318,3.388906955718994
40,2018-02-10,-6.845524311065674,4.180081844329834,8.091846466064453,5.564630937472188e-06,-4.198543548583984,-0.8398481607437134,5.122629642486572
41,2018-02-11,-7.973456382751465,6.058786392211914,10.126566886901855,3.949465414084261e-06,-4.801388740539551,3.4147322177886963,5.974383354187012
42,2018-02-12,-13.716835975646973,1.171044111251831,13.891983032226562,-5.526600557824737e-06,-0.6685904860496521,-0.14280204474925995,2.3523287773132324
43,2018-02-13,-8.604758262634277,-0.7626855373382568,9.475820541381836,2.819745242707485e-06,-7.791818618774414,-2.1734111309051514,8.116634368896484
44,2018-02-14,-7.245631217956543,0.9171901345252991,8.85256576538086,-2.9919187779715438e-06,-4.520759105682373,0.06247474625706673,6.646733283996582
45,2018-02-15,-3.7148821353912354,-2.100010395050049,5.122439861297607,-7.660091964528536e-06,-3.116319179534912,0.08582103252410889,3.938671350479126
46,2018-02-16,0.6114105582237244,-4.846599102020264,5.66327428817749,-1.1378662247925772e-05,2.972587823867798,-2.2486155033111572,4.184173107147217
47,2018-02-17,1.1562554836273193,-2.3051626682281494,3.282153844833374,-1.0901111529551656e-05,4.064267158508301,-2.1369409561157227,5.574329376220703
48,2018-02-18,-1.403006672859192,0.12075509130954742,2.883995771408081,-8.141272808854398e-08,1.9095735549926758,-1.0617645978927612,4.709735870361328
49,2018-02-19,-2.014580249786377,3.8569791316986084,4.557132244110107,1.063578893742564e-05,-1.2363685369491577,0.6357889771461487,3.1711137294769287
50,2018-02-20,0.8482128977775574,1.084010362625122,3.259873628616333,6.1920293645468694e-06,-0.38044363260269165,2.798725128173828,3.291668176651001
51,2018-02-21,4.021118640899658,-1.9094734191894531,4.910804271697998,-2.6974123286814846e-06,8.945552825927734,1.7171761989593506,9.603533744812012
52,2018-02-22,-0.4658431112766266,-1.3854389190673828,2.018979072570801,-1.0800614746346549e-05,5.483614444732666,-0.8260736465454102,5.616688251495361
53,2018-02-23,3.616250514984131,-5.346834182739258,6.939985752105713,-2.2988413362869478e-05,6.738574981689453,-2.9744760990142822,7.389813423156738
54,2018-02-24,9.117117881774902,-6.082790374755859,11.502681732177734,-8.71047990959506e-06,10.250689506530762,-1.9085582494735718,10.519296646118164
55,2018-02-25,8.885015487670898,-5.967928409576416,11.81144905090332,-6.756993594449272e-06,12.81828784942627,-1.0241094827651978,13.195218086242676
56,2018-02-26,0.3718937337398529,-1.3217086791992188,2.171226739883423,-4.3272950058214364e-07,7.9215617179870605,-0.6474964618682861,8.016725540161133
57,2018-02-27,0.18241363763809204,-1.2187268733978271,1.5382519960403442,-3.312851309976072e-06,1.2848327159881592,-0.06736857444047928,2.7290849685668945
58,2018-02-28,0.7498847246170044,-0.4331407845020294,1.3297152519226074,2.7658627272787353e-06,6.864708423614502,-2.0575368404388428,7.221057891845703
59,2018-03-01,-3.1524434089660645,1.65973961353302,3.81241512298584,1.1917087207622337e-05,2.649789571762085,-1.0014337301254272,3.7055532932281494
60,2018-03-02,-8.65336799621582,5.405682563781738,10.274418830871582,1.5429116553973688e-05,-7.583705425262451,2.3459882736206055,8.020536422729492
61,2018-03-03,-6.311798572540283,4.003116130828857,7.695594310760498,6.14733166961991e-07,-3.6855177879333496,2.914463520050049,5.331416606903076
62,2018-03-04,-1.4854421615600586,0.531345546245575,2.607606887817383,8.373217251702021e-06,4.0992937088012695,1.1233482360839844,4.543262958526611
63,2018-03-05,-5.08756160736084,3.981839656829834,6.567579746246338,1.7137657773722516e-05,-0.0743960440158844,2.8735945224761963,3.1950902938842773
64,2018-03-06,-4.23598575592041,3.589369535446167,5.786980628967285,6.644123036176913e-06,-1.5297220945358276,3.19832706451416,4.450700283050537
65,2018-03-07,-6.382824897766113,0.36170729994773865,6.685776233673096,7.626459808179749e-06,0.32891711592674255,-0.055366143584251404,1.5156826972961426
66,2018-03-08,-14.870469093322754,1.3386013507843018,15.05512523651123,-8.956454327284023e-06,-5.877912521362305,-0.18120259046554565,5.972744941711426
67,2018-03-09,-18.254039764404297,3.224421501159668,18.71672248840332,-2.3658678058890312e-05,-8.058479309082031,-2.149341583251953,8.955058097839355
68,2018-03-10,-20.458560943603516,3.3332571983337402,20.889310836791992,-1.4631490578694844e-05,-9.618992805480957,-1.6633325815200806,9.799015045166016
69,2018-03-11,-22.958284378051758,5.686503887176514,23.81184959411621,-1.5990033853788135e-05,-9.870105743408203,-0.40410923957824707,9.910090446472168
70,2018-03-12,-22.285850524902344,5.602921485900879,23.066303253173828,-1.898455273639133e-05,-10.292397499084473,-0.9944460988044739,10.362133979797363
71,2018-03-13,-15.049398422241211,3.4586191177368164,15.584207534790039,-3.2355607070941073e-06,-5.81096887588501,0.4719729721546173,5.881233215332031
72,2018-03-14,-22.218812942504883,6.378714561462402,23.175045013427734,-1.3483062285604101e-05,-6.758961200714111,-0.9713548421859741,6.880624294281006
73,2018-03-15,-10.714115142822266,-0.4592777192592621,10.987895011901855,-5.983837697220558e-06,-4.382987976074219,-0.24593549966812134,5.394826412200928
74,2018-03-16,-0.7544185519218445,-1.794007420539856,2.724310874938965,-8.137489130693685e-06,7.044541358947754,-0.017185786738991737,7.212517261505127
75,2018-03-17,-1.5303248167037964,-1.85196852684021,2.652924060821533,-1.832088574957504e-05,5.319530010223389,0.011540984734892845,5.609478950500488
76,2018-03-18,-6.350776672363281,-0.5005256533622742,6.631942272186279,-1.6024514255729774e-05,0.001198262325488031,-0.9464950561523438,2.560779571533203
77,2018-03-19,-10.477699279785156,2.073948383331299,10.904593467712402,-2.6927269654241093e-05,-6.889195919036865,-0.6879112124443054,6.9518280029296875
78,2018-03-20,-2.428391218185425,-0.440782368183136,2.7075493335723877,-1.1069757043977574e-05,-3.439831018447876,-0.09098644554615021,3.800678253173828
79,2018-03-21,0.40129217505455017,-1.3646970987319946,2.012010097503662,-2.2692331066141716e-06,2.9750704765319824,-0.9137001633644104,3.478363275527954
80,2018-03-22,-2.8826873302459717,0.8423171043395996,3.4504244327545166,6.973968973219089e-06,-2.435715675354004,-0.021323591470718384,3.0422723293304443
81,2018-03-23,-8.662199974060059,2.1022918224334717,9.698225021362305,1.3286372896981e-05,-5.366937160491943,-0.16403424739837646,6.034538269042969
82,2018-03-24,-10.250706672668457,4.701473712921143,11.842516899108887,7.59789906725403e-06,-6.943326950073242,0.580748975276947,7.623874664306641
83,2018-03-25,-8.236699104309082,2.4262208938598633,8.816326141357422,3.214291076823027e-06,-5.889124870300293,1.246503233909607,6.5373759269714355
84,2018-03-26,-9.78445816040039,1.712546944618225,10.14958667755127,2.0399445767764053e-06,-4.345667362213135,0.6358107924461365,5.503045082092285
85,2018-03-27,-11.193473815917969,3.9479691982269287,12.078571319580078,1.0858089389727562e-05,-4.716298580169678,0.08489701896905899,5.110386848449707
86,2018-03-28,-11.20984172821045,8.957330703735352,14.548067092895508,6.678735020913537e-06,-7.184823513031006,3.5644993782043457,8.134869575500488
87,2018-03-29,-4.667458534240723,3.393789052963257,5.973282814025879,8.91542110985345e-06,-3.359262228012085,4.010722637176514,5.444230079650879
88,2018-03-30,-1.9805903434753418,0.5296518802642822,3.4975152015686035,1.1059237935292436e-05,1.335866928100586,2.0122570991516113,2.874077320098877
89,2018-03-31,1.7900978326797485,0.12782131135463715,3.4560706615448,-5.551349455775715e-07,1.0188443660736084,4.220271110534668,4.60455846786499
90,2018-04-01,2.0836269855499268,-9.534405708312988,9.836472511291504,-2.9366934265186983e-05,7.112096309661865,-2.332374095916748,7.916611194610596
91,2018-04-02,-0.965965211391449,-3.989949941635132,4.707564830780029,-2.9605653755440247e-05,6.1541571617126465,-4.902224540710449,7.953193664550781
92,2018-04-03,-4.491556644439697,-2.334569215774536,5.171142578125,-1.799167304429047e-05,-0.3518224060535431,-4.083451271057129,4.489516258239746
93,2018-04-04,-7.955043315887451,-0.18783947825431824,8.102994918823242,-1.0110396913902707e-05,-3.4097399711608887,-2.6921448707580566,4.3923020362854
94,2018-04-05,-17.624900817871094,4.115985870361328,18.273601531982422,-7.592396056385147e-07,-7.9422688484191895,-0.6940181255340576,8.259927749633789
95,2018-04-06,-22.245824813842773,2.2795841693878174,22.44438362121582,-1.4985331001820286e-05,-9.40609073638916,-1.24742591381073,9.615662574768066
96,2018-04-07,-21.686279296875,2.096944808959961,21.94074249267578,-1.3704918462571483e-05,-10.165790557861328,-1.705176591873169,10.367713928222656
97,2018-04-08,-9.504076957702637,1.353206992149353,9.998503684997559,-3.865376517311504e-06,-6.695314407348633,0.6545535922050476,6.770672798156738
98,2018-04-09,-14.68980884552002,4.731046199798584,15.691911697387695,1.2632518458544624e-07,-6.554172992706299,0.4287474751472473,6.616166114807129
99,2018-04-10,-16.016986846923828,7.135703086853027,17.703105926513672,-6.067753089435035e-06,-8.756800651550293,2.7283079624176025,9.25336742401123
100,2018-04-11,-15.152068138122559,3.222163677215576,16.105693817138672,-1.7237312922472508e-05,-7.938870906829834,2.130516529083252,8.668455123901367
101,2018-04-12,-5.438816547393799,-8.201213836669922,10.210626602172852,-2.315037437398928e-05,1.0193133354187012,-3.812289237976074,7.433110237121582
102,2018-04-13,0.6525231599807739,-3.880756378173828,4.164307117462158,-1.9864712761621342e-05,6.488055229187012,-4.330602169036865,7.899896621704102
103,2018-04-14,-1.0654665231704712,-1.570560336112976,2.1853244304656982,-6.948337734215874e-06,2.449242115020752,-3.1764121055603027,4.23115873336792
104,2018-04-15,-0.8479059338569641,-0.28011107444763184,1.6136925220489502,2.5302682535917593e-06,0.19251689314842224,1.1025681495666504,3.0037074089050293
105,2018-04-16,-2.1299455165863037,0.003116798819974065,2.704932689666748,2.7323459059912543e-06,-3.8243768215179443,0.7946327924728394,4.601753234863281
106,2018-04-17,-5.256746768951416,-0.28637242317199707,5.817569732666016,-4.859358236989409e-06,-5.101957321166992,-2.168743848800659,5.76878547668457
107,2018-04-18,-5.159072399139404,0.16485841572284698,5.463965892791748,-5.0520982486134e-06,-6.672733783721924,-2.0519156455993652,7.4364705085754395
108,2018-04-19,-3.261695146560669,-0.9228128790855408,3.8544259071350098,-7.931439006760488e-06,-0.166900634765625,-2.5688869953155518,2.6965341567993164
109,2018-04-20,-0.899659276008606,-0.48820531368255615,1.5357613563537598,-5.285387392255596e-06,-2.3812763690948486,-3.167841672897339,4.459688186645508
110,2018-04-21,1.486786127090454,-0.4746626615524292,1.9828619956970215,5.797244805674321e-06,4.168492317199707,-0.34786197543144226,4.235830307006836
111,2018-04-22,-2.4369070529937744,-1.1014199256896973,3.0710222721099854,-3.8009225272579236e-06,1.9790655374526978,0.7099448442459106,2.778179883956909
112,2018-04-23,-9.981305122375488,1.5798718929290771,10.256996154785156,4.976249887703352e-06,-4.472078323364258,-0.6688607931137085,4.566987037658691
113,2018-04-24,-19.765708923339844,3.8747143745422363,20.55063819885254,4.3660572511854185e-06,-8.881095886230469,-0.7101132273674011,8.980546951293945
114,2018-04-25,-14.44421100616455,3.2859323024749756,14.866537094116211,-1.0361623601687327e-05,-9.483200073242188,-0.19059012830257416,9.554055213928223
115,2018-04-26,-5.782506942749023,1.3717224597930908,6.040178298950195,-5.5479286992391e-07,-3.708855390548706,0.7979324460029602,3.9869296550750732
116,2018-04-27,-5.238463401794434,0.2657257914543152,5.750723361968994,-1.5078154956902245e-05,-3.304832696914673,-0.15132199227809906,3.689903736114502
117,2018-04-28,-7.238459587097168,1.8387202024459839,7.572145462036133,2.1219283290117633e-06,-5.101553440093994,-0.2114981710910797,5.414278030395508
118,2018-04-29,-20.08976936340332,8.253933906555176,21.81169319152832,7.610512239972912e-06,-9.204276084899902,1.106829285621643,9.327040672302246
119,2018-04-30,-23.703960418701172,5.470573902130127,24.49700355529785,-1.961797970028129e-05,-10.287338256835938,-0.12440184503793716,10.44665813446045
120,2018-05-01,-10.73918342590332,-2.858004331588745,11.51500129699707,-1.0577293596294627e-05,-6.184957504272461,-2.625812292098999,7.221706867218018
121,2018-05-02,-3.7006375789642334,-3.931772470474243,5.7116498947143555,-1.2204658717941372e-05,-4.234774112701416,-2.2819712162017822,5.119240760803223
122,2018-05-03,-2.834827184677124,-1.5704394578933716,3.7383928298950195,-1.0859557150469334e-05,-2.396519660949707,-0.4981427490711212,2.5556259155273438
123,2018-05-04,-3.899378776550293,-2.154587745666504,4.7899603843688965,-1.641667545651442e-05,-2.3605170249938965,-1.6499086618423462,3.1912946701049805
124,2018-05-05,-12.449812889099121,-0.10072439163923264,12.87271499633789,-1.1231102720306807e-05,-5.612576007843018,-2.8771443367004395,6.439762115478516
125,2018-05-06,-2.4917571544647217,-1.1999709606170654,3.0655341148376465,-3.7147985304332963e-06,-4.77063512802124,-1.8314553499221802,5.22381591796875
126,2018-05-07,-2.5707497596740723,-0.27096182107925415,3.1876580715179443,-7.672134704041179e-06,-3.592874050140381,0.45615389943122864,3.691194534301758
127,2018-05-08,-5.689208030700684,0.9971901178359985,6.364869594573975,1.6774478873680474e-06,-2.756425142288208,1.0740646123886108,3.2450671195983887
128,2018-05-09,-13.96557331085205,4.504719257354736,14.814518928527832,-1.0723511381534509e-05,-6.229974269866943,0.3465747535228729,6.290477275848389
129,2018-05-10,-21.162818908691406,5.836287498474121,22.08831024169922,1.7501116764973923e-06,-9.212385177612305,-1.303383469581604,9.334429740905762
130,2018-05-11,-22.11261558532715,7.652554512023926,23.465206146240234,3.159252514091463e-06,-12.183555603027344,-0.8358980417251587,12.24694538116455
131,2018-05-12,-13.277400970458984,7.806092262268066,15.94931697845459,1.9731720556743895e-05,-10.32408332824707,0.06432932615280151,10.364516258239746
132,2018-05-13,-8.64993953704834,7.86305046081543,12.09610366821289,1.6608734796522176e-05,-4.2642364501953125,2.8385212421417236,5.530816078186035
133,2018-05-14,-11.56014633178711,5.855072975158691,13.260916709899902,5.552946008392644e-06,-6.599715709686279,0.6666289567947388,6.7247700691223145
134,2018-05-15,-12.049433708190918,3.7339675426483154,13.11937427520752,-1.7256022848499652e-06,-6.451863765716553,-0.0058105518110096455,6.5445780754089355
135,2018-05-16,-10.931243896484375,-0.1939360797405243,11.329808235168457,-6.135244060125785e-06,-5.508317470550537,0.4495165944099426,5.591663360595703
136,2018-05-17,-7.458064079284668,-1.5444374084472656,7.870314598083496,-1.5963376024841475e-05,-4.171389579772949,-1.6375372409820557,4.5077033042907715
137,2018-05-18,-4.195214748382568,-1.7923732995986938,5.589751243591309,-2.0049295110755796e-05,-0.20586490631103516,-1.9363455772399902,2.60353684425354
138,2018-05-19,-9.26352310180664,-0.13185656070709229,9.703547477722168,-8.13287179450393e-06,-3.719855308532715,-0.9366468191146851,4.457687854766846
139,2018-05-20,-16.220029830932617,3.250251531600952,16.78549575805664,-1.4616365209433201e-05,-8.007843971252441,-1.7675820589065552,8.287408828735352
140,2018-05-21,-19.792743682861328,2.751220941543579,20.119958877563477,-1.668632213444968e-05,-9.428303718566895,-2.2124204635620117,9.69915771484375
141,2018-05-22,-18.00864601135254,2.181727170944214,18.247873306274414,-1.3331732774517622e-05,-9.292450904846191,-3.0661745071411133,9.805696487426758
142,2018-05-23,-13.034422874450684,3.5405473709106445,13.925942420959473,-9.914204905849167e-06,-8.17567253112793,-1.4352972507476807,8.348808288574219
143,2018-05-24,-18.362218856811523,3.3754005432128906,18.8020076751709,-1.2098899632607848e-05,-9.307912826538086,0.33713772892951965,9.356090545654297
144,2018-05-25,-14.776310920715332,-2.3818180561065674,15.089640617370605,-3.544674212341012e-05,-7.566465377807617,-3.354220151901245,8.472737312316895
145,2018-05-26,-14.108631134033203,-2.340407609939575,14.496743202209473,-1.9585808622138286e-05,-5.997913837432861,-4.082200527191162,7.539046287536621
146,2018-05-27,-10.534404754638672,-1.009788155555725,11.059444427490234,-1.1589611111092334e-05,-5.859030246734619,-1.785330057144165,6.265477180480957
147,2018-05-28,-5.066888332366943,-1.6094005107879639,5.874228477478027,-1.4474238575575002e-05,-2.8551652431488037,-1.0828043222427368,3.9556310176849365
148,2018-05-29,-10.967677116394043,3.7643837928771973,11.80318546295166,4.109705192313688e-06,-3.951829433441162,-0.5454714298248291,4.552516937255859
149,2018-05-30,-15.063455581665039,7.261807441711426,16.99970245361328,-1.1981107037239235e-05,-7.41185998916626,0.6755329966545105,7.510625839233398
150,2018-05-31,-13.416213989257812,3.7404849529266357,13.965168952941895,-1.7544585255580635e-05,-6.320232391357422,-1.0740994215011597,6.4860663414001465
151,2019-01-01,-20.492334365844727,2.117987871170044,20.63926124572754,-1.8274265349142264e-05,-7.055633068084717,-1.6703771352767944,7.583768367767334
152,2019-01-02,-18.514118194580078,0.8875694870948792,18.687908172607422,-7.67407782844962e-06,-4.684657096862793,-1.7779545783996582,5.199143409729004
153,2019-01-03,-5.982675075531006,0.934111475944519,6.729036331176758,-3.935134019640037e-06,-3.3105268478393555,-0.1305893361568451,3.7990782260894775
154,2019-01-04,2.0991616249084473,0.2795538902282715,3.263157606124878,6.853619560973404e-06,3.4356508255004883,-0.6438460946083069,4.300886631011963
155,2019-01-05,-4.567652702331543,-1.7925047874450684,5.26749324798584,-1.8579188354062063e-05,-0.3205379247665405,-0.40608182549476624,1.736043095588684
156,2019-01-06,0.9500136971473694,-0.06690963357686996,1.407726764678955,5.8284124699319706e-08,0.3642636239528656,-1.3265843391418457,2.2253735065460205
157,2019-01-07,-0.1252148300409317,-1.0295581817626953,1.3300285339355469,-7.497480136560045e-07,1.1773747205734253,-0.471481055021286,1.680180311203003
158,2019-01-08,-0.14698217809200287,0.331149697303772,1.0361460447311401,2.109168011429529e-06,1.2461177110671997,-0.25918835401535034,2.030517578125
159,2019-01-09,-1.5637681484222412,-0.6937717199325562,1.832619309425354,-5.830405383624546e-07,0.5478752255439758,-0.22103700041770935,1.9113248586654663
160,2019-01-10,-9.911025047302246,-1.5413553714752197,10.048805236816406,-1.557509342581067e-05,-4.728046894073486,-1.7819182872772217,5.131910800933838
161,2019-01-11,-7.952545642852783,-1.8180325031280518,8.260764122009277,-3.1201439037090606e-05,-6.854899883270264,-3.5937647819519043,7.807513236999512
162,2019-01-12,-6.828453540802002,-1.145073413848877,6.99224328994751,-1.4246289160750552e-05,-4.261294841766357,-3.64149808883667,5.796866416931152
163,2019-01-13,-20.62252426147461,6.125918865203857,21.643815994262695,-2.4851970299673354e-06,-8.359517097473145,-1.177237868309021,8.591239929199219
164,2019-01-14,-22.237899780273438,7.466432571411133,23.629846572875977,8.998496835738104e-06,-11.306321144104004,-0.34161651134490967,11.417926788330078
165,2019-01-15,-17.301071166992188,12.085925102233887,21.28550148010254,2.8549948981000614e-05,-11.900054931640625,1.7558541297912598,12.071839332580566
166,2019-01-16,-14.35038948059082,12.485179901123047,19.147899627685547,1.4033064528473125e-05,-10.61416244506836,5.309433937072754,11.946005821228027
167,2019-01-17,-14.985074043273926,9.825913429260254,18.13580322265625,1.3010156582904148e-05,-8.740890502929688,5.030034065246582,10.193159103393555
168,2019-01-18,-14.859487533569336,7.866246700286865,17.02200698852539,1.6384320106682003e-06,-9.264582633972168,5.30565071105957,10.788193702697754
169,2019-01-19,-7.7147536277771,2.1796371936798096,8.215375900268555,7.273687070184642e-06,-6.039177417755127,2.254631757736206,6.836556434631348
170,2019-01-20,-1.7648570537567139,0.7648072838783264,2.786661386489868,-7.74778071734144e-06,-1.62338387966156,0.32210788130760193,3.31719970703125
171,2019-01-21,-8.329556465148926,-5.818660259246826,10.690519332885742,-1.3405351551722042e-06,1.2893298864364624,-1.837595820426941,2.8492283821105957
172,2019-01-22,-8.696893692016602,0.9774320721626282,8.888737678527832,-4.14464968057428e-06,-3.0296335220336914,-1.2980984449386597,3.6564996242523193
173,2019-01-23,-15.09578800201416,0.7754574418067932,15.182815551757812,-1.597639219526707e-05,-6.565185070037842,0.37557512521743774,6.979761600494385
174,2019-01-24,-11.860147476196289,-0.5707067847251892,12.077903747558594,-2.41476807983487e-05,-4.587208271026611,-1.569664716720581,5.45196008682251
175,2019-01-25,-20.90297508239746,-0.6726630926132202,21.046953201293945,-2.6695636980007658e-05,-6.736625671386719,-3.4992432594299316,7.641333103179932
176,2019-01-26,-16.31661605834961,1.8221019506454468,17.067127227783203,-8.004694942755793e-06,-10.074459075927734,-3.0780842304229736,10.562409400939941
177,2019-01-27,-16.3131046295166,12.205562591552734,20.721824645996094,1.6597792357924445e-05,-9.580820083618164,1.2623465061187744,9.737133026123047
178,2019-01-28,-8.440299034118652,3.8092050552368164,10.014182090759277,-6.251965861214982e-06,-6.2463459968566895,4.302792072296143,7.949639797210693
179,2019-01-29,0.04162195324897766,-4.918041229248047,6.012324810028076,-2.003859120998661e-05,2.98990797996521,0.46102374792099,5.511775016784668
180,2019-01-30,1.1070969104766846,-6.546746730804443,6.790015697479248,-1.2225257668581603e-05,5.964916706085205,-2.8778204917907715,7.330320358276367
181,2019-01-31,-0.8387136459350586,-0.8066914081573486,1.7435909509658813,-1.2302435445957975e-05,4.1581130027771,-2.903226375579834,5.363935947418213
182,2019-02-01,-9.04904556274414,2.2432899475097656,9.42699146270752,5.911900523726025e-06,-1.8444303274154663,-0.6178854703903198,2.5162861347198486
183,2019-02-02,-11.614715576171875,7.782291889190674,14.168350219726562,1.1030609091214576e-05,-6.827834129333496,2.3286097049713135,7.5534491539001465
184,2019-02-03,-11.612817764282227,8.265336036682129,14.477762222290039,-6.367935659581853e-06,-3.5933585166931152,4.784344673156738,6.313387393951416
185,2019-02-04,1.164162278175354,1.7073744535446167,3.134303092956543,1.3449017061256174e-06,-1.355896234512329,2.598785400390625,3.6339244842529297
186,2019-02-05,-6.104124069213867,0.7759661674499512,6.356373310089111,-8.376025074193389e-06,-0.7997258305549622,-1.7043285369873047,3.7927486896514893
187,2019-02-06,-11.613439559936523,7.336820602416992,13.842063903808594,7.2976950519213325e-06,-4.910433292388916,0.9680240750312805,5.528727054595947
