,date,u,v,sp,wnw_comp
61,1981-03-01,-6.134171485900879,0.41526153683662415,6.219363689422607,5.826149194984011
62,1981-03-02,-9.871114730834961,-2.466654062271118,10.251081466674805,8.175773219881878
63,1981-03-03,-7.29296875,-2.8472249507904053,7.928037643432617,5.648238742485427
64,1981-03-04,-3.406024217605591,-1.2961665391921997,3.700533628463745,2.650734601748724
65,1981-03-05,-2.938819169998169,-0.678557276725769,3.1484456062316895,2.455442253199391
66,1981-03-06,-3.1550748348236084,-0.33834561705589294,3.290776491165161,2.785429801374327
67,1981-03-07,-2.4363269805908203,0.21764571964740753,2.6476387977600098,2.334162042907122
68,1981-03-08,-2.742309093475342,0.1021915003657341,2.907752275466919,2.572670237399947
69,1981-03-09,-2.7074952125549316,1.3213725090026855,3.440561056137085,3.0070667784298153
70,1981-03-10,-0.6635953783988953,-0.4346022307872772,1.251526117324829,0.4467671145806217
71,1981-03-11,-0.9255543351173401,0.22635644674301147,1.1117885112762451,0.9417235684195843
72,1981-03-12,-3.374890089035034,0.5165989995002747,4.463558197021484,3.3156857560197985
73,1981-03-13,0.10989222675561905,-1.474570393562317,2.3579905033111572,-0.6658208385539743
74,1981-03-14,-3.22963547706604,0.10306080430746078,3.255720376968384,3.0232337770683255
75,1981-03-15,-6.383129119873047,0.4623483419418335,6.424352645874023,6.074175397670101
76,1981-03-16,-8.585104942321777,-0.22729526460170746,8.621152877807617,7.844620608654468
77,1981-03-17,-8.153128623962402,1.2874562740325928,8.334693908691406,8.025196847577536
78,1981-03-18,-10.545907974243164,5.134978294372559,11.777892112731934,11.70821964796155
79,1981-03-19,-9.549578666687012,6.782259941101074,11.984371185302734,11.418118787711363
80,1981-03-20,-4.502043724060059,1.8471121788024902,5.647041320800781,4.866205279677476
81,1981-03-21,-4.673925876617432,-0.41401323676109314,4.756898880004883,4.159708447393403
82,1981-03-22,-4.546572208404541,-1.2955080270767212,4.937252998352051,3.7047155479713507
83,1981-03-23,-1.752175211906433,-2.267632484436035,3.3051812648773193,0.7510134331674223
84,1981-03-24,0.9853291511535645,-1.4697959423065186,2.06917142868042,-1.472791991615638
85,1981-03-25,0.28479230403900146,-0.9349173307418823,1.654270887374878,-0.6208911538242763
86,1981-03-26,-1.4451220035552979,0.025749383494257927,1.5030349493026733,1.3449725035233102
87,1981-03-27,-2.051926612854004,-0.31972670555114746,2.2063419818878174,1.7733788867319298
88,1981-03-28,-2.28415846824646,-1.2164087295532227,2.7116456031799316,1.6447877900409509
89,1981-03-29,-2.738917827606201,-0.1702888011932373,2.8294754028320312,2.4652634192216816
90,1981-03-30,-6.807558536529541,1.8331416845321655,7.0767316818237305,6.990876950120423
91,1981-03-31,-5.749475002288818,2.2103514671325684,6.24223518371582,6.157687163475426
92,1981-04-01,-3.373054027557373,2.726299285888672,4.521324634552002,4.159605146493389
93,1981-04-02,-4.894792079925537,2.3745951652526855,5.505990982055664,5.430916446857999
94,1981-04-03,-1.4458072185516357,1.436091661453247,2.2588350772857666,1.885320183372742
95,1981-04-04,-0.7615216374397278,0.8443207740783691,1.4936107397079468,1.026661826236505
96,1981-04-05,-0.6295124888420105,0.246173694729805,0.899684488773346,0.6758002983585708
97,1981-04-06,-1.4973026514053345,0.2342149168252945,1.589023232460022,1.4729574418900782
98,1981-04-07,-2.0160632133483887,-0.4440879225730896,2.1193857192993164,1.6926544485793595
99,1981-04-08,-1.4589293003082275,-0.4898560643196106,1.6511290073394775,1.1604151198771013
100,1981-04-09,0.7485826015472412,-3.650773763656616,3.8457682132720947,-2.0886907786280786
101,1981-04-10,3.4545557498931885,-4.828639984130859,6.169539928436279,-5.039433874028006
102,1981-04-11,-1.4802672863006592,-0.8959614634513855,2.742774724960327,1.0247190403587791
103,1981-04-12,-1.7514535188674927,-1.4447925090789795,3.187765121459961,1.0652339017968333
104,1981-04-13,-1.2684969902038574,-2.5082006454467773,3.512434482574463,0.21209157424160796
105,1981-04-14,0.6007625460624695,-2.2021892070770264,3.4232261180877686,-1.3977735446880764
106,1981-04-15,1.0472015142440796,-3.084899663925171,3.332143783569336,-2.148028037317728
107,1981-04-16,1.0489270687103271,-2.060250997543335,2.4690539836883545,-1.7575061731520147
108,1981-04-17,0.2018071562051773,-0.7405334711074829,1.5643672943115234,-0.469835391636917
109,1981-04-18,-0.7086725234985352,1.0269323587417603,1.5653791427612305,1.047718039563495
110,1981-04-19,-5.597794532775879,3.640709638595581,6.763760089874268,6.564927056777638
111,1981-04-20,-4.752109527587891,2.2368736267089844,5.756714344024658,5.2463912060262725
112,1981-04-21,-1.3467479944229126,1.5199345350265503,2.107635498046875,1.8258866723321505
113,1981-04-22,-1.1297242641448975,0.5292212963104248,1.6649690866470337,1.246253347177621
114,1981-04-23,-1.1197680234909058,0.08965074270963669,1.3353968858718872,1.0688386119980688
115,1981-04-24,-1.458034634590149,-0.23057739436626434,1.695802092552185,1.2588102078885308
116,1981-04-25,-1.3448331356048584,-0.021395063027739525,1.5060875415802002,1.2342762724731817
117,1981-04-26,-1.4711824655532837,0.3180030584335327,1.6099460124969482,1.4808898704181104
118,1981-04-27,-1.5163273811340332,0.6690508127212524,1.7198481559753418,1.6569384934549962
119,1981-04-28,-1.022491693496704,0.06684329360723495,1.5438288450241089,0.970238968812613
120,1981-04-29,-1.5433521270751953,0.7305221557617188,2.213623285293579,1.7054301676481707
121,1981-04-30,-0.8878481388092041,2.293073892593384,2.933201789855957,1.697786111308477
122,1982-03-01,4.906767845153809,-0.42451778054237366,4.970226287841797,-4.69571830428008
123,1982-03-02,0.06417617201805115,-0.5069761276245117,1.1475681066513062,-0.25330241644891094
124,1982-03-03,-0.928874135017395,0.37318021059036255,1.2361582517623901,1.0009776855011436
125,1982-03-04,-2.3112478256225586,-0.6085435748100281,2.6214919090270996,1.902435016701874
126,1982-03-05,-0.7188625335693359,-0.050041742622852325,1.0796693563461304,0.6449922356254737
127,1982-03-06,-1.4470975399017334,1.4981752634048462,2.5718088150024414,1.9102706507468854
128,1982-03-07,-3.8844339847564697,0.49065160751342773,4.225436210632324,3.776513295166449
129,1982-03-08,-4.499836444854736,-0.8077208995819092,6.176469802856445,3.8482053848046216
130,1982-03-09,-4.232133865356445,-1.452723741531372,5.153730392456055,3.354048549363217
131,1982-03-10,-2.210806131362915,-1.0901402235031128,2.6733028888702393,1.6253399326272389
132,1982-03-11,-1.0590463876724243,-1.4060931205749512,2.117945432662964,0.4403427399440041
133,1982-03-12,-0.7099598050117493,-1.8911845684051514,2.2203593254089355,-0.06780766911711489
134,1982-03-13,0.31435057520866394,-0.5509327054023743,1.826206922531128,-0.501254881174
135,1982-03-14,0.4238200783729553,-0.1508747786283493,1.029557704925537,-0.4492959740189227
136,1982-03-15,2.3085744380950928,-1.175822138786316,2.7377982139587402,-2.582812324556409
137,1982-03-16,2.558363437652588,-0.210846945643425,2.606926441192627,-2.4443072496349627
138,1982-03-17,0.5989568829536438,1.251877784729004,1.7664828300476074,-0.07429111745592981
139,1982-03-18,-0.5853452682495117,0.36006319522857666,1.0442659854888916,0.6785787322064657
140,1982-03-19,-1.0965286493301392,-0.9615057110786438,1.6294907331466675,0.64510807017415
141,1982-03-20,-0.6160150170326233,-0.7035784125328064,1.1405974626541138,0.29987586410999695
142,1982-03-21,-1.76079261302948,0.3333253860473633,2.3191564083099365,1.7543183590020266
143,1982-03-22,-0.3150339424610138,-1.0903868675231934,1.3761883974075317,-0.12621957758352503
144,1982-03-23,-2.807617664337158,1.4551254510879517,3.2424535751342773,3.150752897342381
145,1982-03-24,-2.8998682498931885,0.7127968072891235,3.1010308265686035,2.951904451847921
146,1982-03-25,-1.64036226272583,-0.05589338392019272,1.9362159967422485,1.4941076484312172
147,1982-03-26,-0.7067272663116455,-1.0662492513656616,2.1965513229370117,0.24489493314366395
148,1982-03-27,-2.3687658309936523,1.5596901178359985,3.852625608444214,2.785321836286516
149,1982-03-28,-2.1136982440948486,0.3516034185886383,3.4353840351104736,2.0873553486810756
150,1982-03-29,-4.849170207977295,2.7435004711151123,6.098521709442139,5.529941281795294
151,1982-03-30,-4.150402545928955,2.397071123123169,5.305778980255127,4.751791368886512
152,1982-03-31,-0.1270606368780136,-0.14750102162361145,1.2098333835601807,0.06094252456716463
153,1982-04-01,-0.10197185724973679,0.7086513042449951,1.7571266889572144,0.3653988252636667
154,1982-04-02,0.9929022789001465,-0.14462168514728546,2.754296064376831,-0.972666416126245
155,1982-04-03,1.3092495203018188,2.0297138690948486,2.517035722732544,-0.4328509646128278
156,1982-04-04,3.7878196239471436,-0.6855986714363098,3.895866632461548,-3.7618562762195573
157,1982-04-05,-0.6136068105697632,0.38056182861328125,2.250094175338745,0.7125334800958001
158,1982-04-06,-1.4250307083129883,2.3696582317352295,3.1831939220428467,2.223385650263058
159,1982-04-07,4.431258201599121,0.7943814992904663,4.693172931671143,-3.7899521169743995
160,1982-04-08,1.407662272453308,0.76395583152771,2.543893575668335,-1.0081571224235877
161,1982-04-09,-2.9802567958831787,0.6667214035987854,3.410492181777954,3.00854149050459
162,1982-04-10,-3.22745680809021,1.0770763158798218,3.834371566772461,3.393960548538789
163,1982-04-11,-2.0652806758880615,-2.5441839694976807,3.962846279144287,0.9344534913284454
164,1982-04-12,-0.05481216683983803,-0.3677636981010437,1.8351448774337769,-0.09009723521266583
165,1982-04-13,0.37845078110694885,-0.1323835700750351,1.6456022262573242,-0.40030392971267803
166,1982-04-14,-0.3486623167991638,-0.531352698802948,1.1466453075408936,0.1187821036743478
167,1982-04-15,-0.9557002782821655,0.31118515133857727,1.6932892799377441,1.0020373281355304
168,1982-04-16,0.5591292381286621,-0.36506789922714233,1.3837355375289917,-0.6562734958582558
169,1982-04-17,-0.6800375580787659,1.3262441158294678,1.9939216375350952,1.1358044316475515
170,1982-04-18,-0.8309752941131592,1.2308087348937988,1.7242107391357422,1.2387311775077872
171,1982-04-19,-0.2844286262989044,0.5754588842391968,0.9633678793907166,0.48299636730349993
172,1982-04-20,3.0743308067321777,0.15459945797920227,4.117056846618652,-2.7811486572875075
173,1982-04-21,6.050680637359619,-0.6409900784492493,6.294617176055908,-5.835396281951826
174,1982-04-22,3.496490240097046,-2.8759353160858154,4.6464457511901855,-4.330908566470835
175,1982-04-23,3.302661657333374,-2.521944761276245,4.173180103302002,-4.016367985500459
176,1982-04-24,0.22773098945617676,-0.44699111580848694,1.164449691772461,-0.38145209451139844
177,1982-04-25,-2.289944887161255,0.5318901538848877,2.5946319103240967,2.3191787615570156
178,1982-04-26,-4.5259013175964355,-0.6603913903236389,4.633145809173584,3.928666749539808
179,1982-04-27,-3.1486241817474365,-0.31219926476478577,3.231294870376587,2.789475950864509
180,1982-04-28,-4.106494903564453,0.7573056817054749,4.394698143005371,4.0837149293897435
181,1982-04-29,-2.00305438041687,0.7017210125923157,2.261639356613159,2.119117950235757
182,1982-04-30,-2.7010586261749268,0.09423304349184036,2.911337375640869,2.531514205361736
183,1983-03-01,3.5636072158813477,-0.6493603587150574,3.7696290016174316,-3.5408432195772113
184,1983-03-02,10.279740333557129,-3.5104918479919434,10.939141273498535,-10.840648763383403
185,1983-03-03,6.34797477722168,-2.2970693111419678,6.813713550567627,-6.743814337941325
186,1983-03-04,10.0389404296875,-2.237640619277954,10.351238250732422,-10.131079583673177
187,1983-03-05,5.628519058227539,0.014524734579026699,5.657969951629639,-5.194515180963233
188,1983-03-06,4.616292953491211,-1.390242338180542,4.866577625274658,-4.7969212856008046
189,1983-03-07,-0.4615170359611511,0.22522608935832977,1.009153962135315,0.5125764363635951
190,1983-03-08,-0.09149075299501419,-0.874014139175415,1.3527737855911255,-0.24994429660912776
191,1983-03-09,0.5062167644500732,0.7232098579406738,1.1899915933609009,-0.19092287693250382
192,1983-03-10,0.3995128870010376,0.6164395809173584,1.2984956502914429,-0.13320056460360094
193,1983-03-11,-0.37007203698158264,-0.49930599331855774,1.2648389339447021,0.15082584919843794
194,1983-03-12,0.31772369146347046,-0.35532185435295105,1.3311129808425903,-0.42951420235514726
195,1983-03-13,-0.6764073967933655,0.16635112464427948,1.0643761157989502,0.6885787688932967
196,1983-03-14,0.11869877576828003,0.24004876613616943,1.0182615518569946,-0.017800683706466564
197,1983-03-15,-1.4409059286117554,0.2931404709815979,1.7358253002166748,1.443403497318927
198,1983-03-16,-1.3348133563995361,0.8642194271087646,1.8736196756362915,1.5639291963827986
199,1983-03-17,-0.3601658046245575,-0.02421298436820507,2.057506799697876,0.3234839072372606
200,1983-03-18,-2.114725112915039,-0.04226604849100113,2.249418020248413,1.9375767322007786
201,1983-03-19,-1.3654567003250122,-0.3518676161766052,1.8952115774154663,1.1268635908640912
202,1983-03-20,-1.3555455207824707,-0.5170136094093323,1.90622079372406,1.0545082194100506
203,1983-03-21,-4.633087635040283,0.4004017114639282,6.146752834320068,4.433641939612713
204,1983-03-22,-9.807921409606934,2.687030792236328,10.610736846923828,10.089620013258779
205,1983-03-23,-10.514262199401855,3.34187388420105,11.659440994262695,10.992791414021791
206,1983-03-24,-7.162332534790039,2.2703773975372314,7.8659491539001465,7.485968249185868
207,1983-03-25,-2.92460298538208,0.04197632521390915,3.369654655456543,2.718044483126842
208,1983-03-26,-0.8166516423225403,0.9649885296821594,1.7478958368301392,1.123772860265233
209,1983-03-27,-0.6931000351905823,-0.4990980625152588,1.724226951599121,0.4493443768453262
210,1983-03-28,0.29454517364501953,-0.5781787633895874,1.6393758058547974,-0.4933836910251468
211,1983-03-29,0.22858701646327972,0.39294707775115967,1.2159812450408936,-0.060812529456599124
212,1983-03-30,0.41724613308906555,0.42493799328804016,1.3163093328475952,-0.22286843256666736
213,1983-03-31,-0.12234973162412643,0.4415050446987152,0.8917462825775146,0.281993078767586
214,1983-04-01,-0.5176982879638672,0.6796762347221375,1.2083994150161743,0.7383916866663991
215,1983-04-02,-1.3896033763885498,-0.22635972499847412,2.246220350265503,1.197202001242325
216,1983-04-03,-10.244768142700195,-0.9280115962028503,10.483565330505371,9.109796939454869
217,1983-04-04,-17.58628273010254,-0.607667863368988,17.692785263061523,16.015062243606444
218,1983-04-05,-18.287214279174805,-1.7852169275283813,18.414011001586914,16.212010037834926
219,1983-04-06,-11.305238723754883,4.300920009613037,12.289459228515625,12.090569498637569
220,1983-04-07,-5.353335857391357,-0.06174181401729584,5.972012042999268,4.92220985999405
221,1983-04-08,-0.7563280463218689,-0.38722336292266846,1.8601986169815063,0.5505720362458235
222,1983-04-09,0.18918822705745697,-0.3677124083042145,1.9141653776168823,-0.3155045773035726
223,1983-04-10,-0.40731996297836304,-0.15126623213291168,1.4715665578842163,0.31842749606540754
224,1983-04-11,1.0589368343353271,-1.5948084592819214,2.280433177947998,-1.58863684262759
225,1983-04-12,-0.8275578022003174,0.36353325843811035,1.480057716369629,0.9036818705408585
226,1983-04-13,-1.963616132736206,-0.16304756700992584,2.226182460784912,1.7517491521618114
227,1983-04-14,-0.7463160157203674,-0.4136589765548706,1.6353468894958496,0.5312056547327711
228,1983-04-15,-1.8697952032089233,0.3232532739639282,2.2935373783111572,1.8511691906362753
229,1983-04-16,-2.1530988216400146,-0.7778316736221313,2.653815984725952,1.6915406381233797
230,1983-04-17,-12.956672668457031,0.4572649598121643,13.010150909423828,12.145392412157053
231,1983-04-18,-16.458738327026367,2.363699197769165,16.68181610107422,16.110439993379632
232,1983-04-19,-6.7951202392578125,-0.8476314544677734,6.948343753814697,5.953497995627149
233,1983-04-20,-5.778438091278076,-0.14112946391105652,6.061244487762451,5.284572774758073
234,1983-04-21,-5.062777996063232,1.0629041194915771,5.262309551239014,5.084152764933358
235,1983-04-22,-2.256155014038086,0.4235017001628876,2.407533884048462,2.2464825238732873
236,1983-04-23,-4.403459548950195,1.2906502485275269,4.7391862869262695,4.562176616605838
237,1983-04-24,-5.166299343109131,2.9690704345703125,6.129472732543945,5.909252286760108
238,1983-04-25,-0.33614709973335266,0.12286412715911865,1.2204428911209106,0.35757749125246713
239,1983-04-26,-3.181361675262451,0.043695930391550064,3.2370505332946777,2.955916645913422
240,1983-04-27,-2.792041063308716,0.182410329580307,2.8362607955932617,2.6493150033446113
241,1983-04-28,-3.523937702178955,-0.5336857438087463,4.638047695159912,3.051461224642944
242,1983-04-29,-9.53642463684082,1.3082232475280762,9.95790958404541,9.311142897977463
243,1983-04-30,-6.427075386047363,3.590312957763672,7.933582305908203,7.311796689018095
244,1984-03-01,1.5464451313018799,2.129038095474243,2.882765531539917,-0.6139813989494193
245,1984-03-02,-1.8684931993484497,-2.3671579360961914,3.2356674671173096,0.8203904995790119
246,1984-03-03,-1.0567238330841064,0.7238762378692627,1.8022675514221191,1.2533009642186168
247,1984-03-04,0.10568244010210037,0.38907426595687866,1.6194194555282593,0.05125443218512554
248,1984-03-05,-1.8039273023605347,-0.5465338826179504,2.2276687622070312,1.457462050685141
249,1984-03-06,-0.4469727873802185,-0.31216928362846375,1.1732043027877808,0.2934869969122113
250,1984-03-07,-1.8093371391296387,-0.17997458577156067,1.9084227085113525,1.6027362580328535
251,1984-03-08,-1.0609666109085083,-0.9034375548362732,2.4320363998413086,0.6344747520839679
252,1984-03-09,-2.746690034866333,1.0962626934051514,3.1227831840515137,2.9571322756517993
253,1984-03-10,-5.917033672332764,4.265429973602295,7.4456939697265625,7.098935685859396
254,1984-03-11,-9.579411506652832,3.0635976791381836,10.21083927154541,10.022610299737984
255,1984-03-12,-4.089573860168457,4.001002311706543,5.767717361450195,5.309390883647331
256,1984-03-13,-6.873032569885254,5.384891986846924,8.759946823120117,8.410563066042284
257,1984-03-14,-4.091178894042969,2.5483105182647705,4.848254680633545,4.754952659910084
258,1984-03-15,-5.854508876800537,0.9741886258125305,5.986683368682861,5.781666771278628
259,1984-03-16,0.5509410500526428,0.11123599857091904,2.539536952972412,-0.4664349860282356
260,1984-03-17,-0.9751503467559814,-0.20368151366710663,2.07403826713562,0.82297590572969
261,1984-03-18,1.6210395097732544,-0.7156082391738892,2.677234649658203,-1.7714966416674416
262,1984-03-19,-0.35717296600341797,-0.03485297039151192,2.297508955001831,0.3166471385193649
263,1984-03-20,0.7925979495048523,0.3972412943840027,1.6688117980957031,-0.5802473610459262
264,1984-03-21,0.7375600337982178,-3.099543571472168,3.4829094409942627,-1.8675605919206242
265,1984-03-22,3.3039655685424805,-1.7106596231460571,3.7341294288635254,-3.707107261092318
266,1984-03-23,2.4849772453308105,-0.3700449466705322,2.626755475997925,-2.43742968603865
267,1984-03-24,1.2622063159942627,-0.3293170630931854,1.458787202835083,-1.292150765194464
268,1984-03-25,-1.8628298044204712,0.18033654987812042,1.9471569061279297,1.790042138744314
269,1984-03-26,-4.290282249450684,0.06381934136152267,4.325379848480225,3.988126563567476
270,1984-03-27,-3.3046677112579346,1.3172826766967773,3.743694305419922,3.55721711629552
271,1984-03-28,0.40496182441711426,-1.0764471292495728,1.2882966995239258,-0.7860744232081752
272,1984-03-29,-0.4378054141998291,-1.7825030088424683,2.6277177333831787,-0.2776549082230873
273,1984-03-30,-4.074456214904785,-1.8832759857177734,4.5367751121521,3.043608184758715
274,1984-03-31,-8.501483917236328,-0.7191203832626343,8.574951171875,7.579151530557878
275,1984-04-01,-6.474125385284424,0.5106410384178162,6.515881061553955,6.176725799664231
276,1984-04-02,-7.174832820892334,2.007162094116211,7.468574047088623,7.396788871902139
277,1984-04-03,-4.588259220123291,0.8384304642677307,4.681921482086182,4.559852231193537
278,1984-04-04,-3.0652101039886475,1.3417242765426636,3.6486239433288574,3.3453405293568172
279,1984-04-05,2.797459363937378,-2.0216174125671387,3.4891600608825684,-3.3581549397440105
280,1984-04-06,-0.10585083812475204,-2.340601921081543,2.4892141819000244,-0.7979161541171839
281,1984-04-07,-3.10874080657959,0.24866826832294464,3.39054536819458,2.9672632295236196
282,1984-04-08,-3.4982080459594727,0.5189449787139893,3.7165002822875977,3.430514459791157
283,1984-04-09,-1.361167550086975,0.503386914730072,1.5870606899261475,1.4501926721804648
284,1984-04-10,-0.38639122247695923,0.4733697772026062,1.2039090394973755,0.5381297131062688
285,1984-04-11,-1.378631353378296,0.295531690120697,1.4629021883010864,1.386784371812587
286,1984-04-12,-0.4136475920677185,-0.08316105604171753,1.5397554636001587,0.3503361856187932
287,1984-04-13,-0.7987803220748901,0.08210377395153046,0.9896701574325562,0.7693965445636637
288,1984-04-14,-0.39477139711380005,0.07836547493934631,0.5580087900161743,0.39471038274303455
289,1984-04-15,-1.820968747138977,-0.26487085223197937,1.8907263278961182,1.5809940679588212
290,1984-04-16,0.12482611835002899,-0.03660745173692703,0.6788906455039978,-0.12933336114724994
291,1984-04-17,0.45533910393714905,-0.4754968583583832,0.8094393610954285,-0.6026432483149644
292,1984-04-18,1.2938101291656494,0.10093280673027039,1.773645281791687,-1.1566993843741455
293,1984-04-19,0.11489547044038773,0.7524071335792542,1.287219762802124,0.18178417089595778
294,1984-04-20,-0.5658785700798035,-0.4491511583328247,1.4034836292266846,0.3509209218619229
295,1984-04-21,-0.5794909000396729,-1.1339272260665894,1.4831855297088623,0.10144461889981032
296,1984-04-22,-0.6176615357398987,-1.3709431886672974,1.762347936630249,0.04600760587283892
297,1984-04-23,0.29183071851730347,-1.1917064189910889,1.514284372329712,-0.7256627305872189
298,1984-04-24,0.42006468772888184,-0.6701481938362122,1.1649826765060425,-0.6445437783339661
299,1984-04-25,-0.20794270932674408,-0.11246483027935028,0.984384298324585,0.14907558581026367
300,1984-04-26,1.3684146404266357,-0.18253402411937714,1.5986406803131104,-1.3341030251523762
301,1984-04-27,2.0529685020446777,1.148502230644226,2.4043867588043213,-1.457182804227539
302,1984-04-28,0.7883135676383972,0.5548425912857056,1.2319743633270264,-0.5159777030865126
303,1984-04-29,-1.0434848070144653,-0.6038808226585388,1.5362998247146606,0.7329590697327308
304,1984-04-30,-3.1526949405670166,0.03457007184624672,3.2049269676208496,2.9259397215929837
305,1985-03-01,2.6770009994506836,0.6639717817306519,2.913921594619751,-2.219135431478495
306,1985-03-02,2.7979795932769775,1.6420023441314697,3.263965368270874,-1.9566289856091004
307,1985-03-03,0.8067245483398438,0.5782257914543152,1.097478985786438,-0.5240388680298359
308,1985-03-04,1.226912260055542,-2.079174041748047,3.0283749103546143,-1.9291845840330193
309,1985-03-05,-0.6429776549339294,0.7918910384178162,2.370124101638794,0.8970774758964473
