,date,u,v,sp
238,2018-11-27,-15.908863067626953,-4.050904750823975,16.44147300720215
239,2018-11-28,-22.244354248046875,-6.253748893737793,23.384002685546875
240,2018-11-29,-21.865633010864258,-3.153512716293335,22.398542404174805
241,2018-11-30,-18.97197914123535,0.6850475668907166,19.055383682250977
242,2018-12-01,-18.975425720214844,4.110515594482422,19.46610450744629
243,2018-12-02,-16.27557373046875,2.5434954166412354,16.75223159790039
244,2018-12-03,-6.340847015380859,2.9352612495422363,7.085224628448486
245,2018-12-04,0.874011754989624,-1.0229650735855103,3.4565160274505615
246,2018-12-05,-2.7331550121307373,-1.9018299579620361,4.335836410522461
247,2018-12-06,-3.420003652572632,-5.074816703796387,6.465992450714111
248,2018-12-07,0.3367655277252197,-2.877377510070801,3.952822208404541
249,2018-12-08,-3.6624367237091064,-2.9355316162109375,5.071441173553467
250,2018-12-09,-9.723416328430176,-4.160783290863037,10.791398048400879
251,2018-12-10,-9.077452659606934,-3.570150375366211,9.981038093566895
252,2018-12-11,-14.792854309082031,-1.9428942203521729,15.030198097229004
253,2018-12-12,-17.950742721557617,0.32480674982070923,18.06438636779785
254,2018-12-13,-13.897446632385254,0.15755504369735718,14.078730583190918
255,2018-12-14,-11.588855743408203,3.5590336322784424,12.361289978027344
256,2018-12-15,-7.785877704620361,3.6798040866851807,8.755544662475586
257,2018-12-16,-6.569728374481201,-0.19028818607330322,6.761487007141113
258,2018-12-17,-1.250832438468933,-0.06327519565820694,1.9538276195526123
259,2018-12-18,-1.1200281381607056,-0.4036392569541931,1.7767155170440674
260,2018-12-19,-0.21011079847812653,-0.5690780282020569,1.3170558214187622
261,2018-12-20,-1.2690372467041016,-1.865598201751709,2.9314470291137695
262,2018-12-21,-2.8030543327331543,-3.2133429050445557,4.543083667755127
263,2018-12-22,-2.372474431991577,-2.772934913635254,3.7125141620635986
264,2018-12-23,-0.7977197170257568,-1.5616103410720825,2.0612428188323975
265,2018-12-24,-2.474182367324829,-0.681564450263977,2.8928143978118896
266,2018-12-25,-13.539667129516602,6.185789108276367,15.199868202209473
